%
%
% Run:      Table:GAUGE2            SWASH version:11.01AB
%
%       Tsec          Watlev      X-vel         Y-vel      
%       [s]           [m]           [m/s]         [m/s]    
%
      0.00000        0.0000      0.000000      0.000000 
      0.05000       -0.0000     -0.000000      0.000000 
      0.10000       -0.0000     -0.000000      0.000000 
      0.15000       -0.0000     -0.000000      0.000000 
      0.20000       -0.0000     -0.000000      0.000000 
      0.25000       -0.0000      0.000000      0.000000 
      0.30000       -0.0000     -0.000000      0.000000 
      0.35000       -0.0000     -0.000000      0.000000 
      0.40000        0.0000      0.000000      0.000000 
      0.45000       -0.0000      0.000000      0.000000 
      0.50000        0.0000     -0.000001      0.000000 
      0.55000        0.0000     -0.000000      0.000000 
      0.60000        0.0000     -0.000002      0.000000 
      0.65000        0.0000     -0.000002      0.000000 
      0.70000       -0.0000     -0.000001      0.000000 
      0.75000       -0.0000      0.000001      0.000000 
      0.80000       -0.0000     -0.000009      0.000000 
      0.85000       -0.0000      0.000002      0.000000 
      0.90000       -0.0000     -0.000017      0.000000 
      0.95000       -0.0000      0.000007      0.000000 
      1.00000       -0.0000      0.000001      0.000000 
      1.05000        0.0000      0.000004      0.000000 
      1.10000        0.0000      0.000014      0.000000 
      1.15000        0.0000      0.000004      0.000000 
      1.20000        0.0000     -0.000006      0.000000 
      1.25000        0.0000      0.000010      0.000000 
      1.30000        0.0000      0.000000      0.000000 
      1.35000        0.0000     -0.000000      0.000000 
      1.40000        0.0000     -0.000001      0.000000 
      1.45000       -0.0000     -0.000002      0.000000 
      1.50000       -0.0000     -0.000003      0.000000 
      1.55000       -0.0000     -0.000004      0.000000 
      1.60000       -0.0000     -0.000006      0.000000 
      1.65000       -0.0000     -0.000008      0.000000 
      1.70000       -0.0000     -0.000010      0.000000 
      1.75000       -0.0000     -0.000013      0.000000 
      1.80000       -0.0000     -0.000017      0.000000 
      1.85000       -0.0000     -0.000021      0.000000 
      1.90000       -0.0000     -0.000027      0.000000 
      1.95000       -0.0000     -0.000034      0.000000 
      2.00000       -0.0000     -0.000042      0.000000 
      2.05000       -0.0000     -0.000053      0.000000 
      2.10000       -0.0000     -0.000065      0.000000 
      2.15000       -0.0000     -0.000080      0.000000 
      2.20000       -0.0000     -0.000097      0.000000 
      2.25000       -0.0000     -0.000117      0.000000 
      2.30000       -0.0000     -0.000139      0.000000 
      2.35000       -0.0000     -0.000165      0.000000 
      2.40000       -0.0000     -0.000192      0.000000 
      2.45000       -0.0000     -0.000222      0.000000 
      2.50000       -0.0001     -0.000253      0.000000 
      2.55000       -0.0001     -0.000283      0.000000 
      2.60000       -0.0001     -0.000312      0.000000 
      2.65000       -0.0001     -0.000335      0.000000 
      2.70000       -0.0001     -0.000350      0.000000 
      2.75000       -0.0001     -0.000352      0.000000 
      2.80000       -0.0001     -0.000334      0.000000 
      2.85000       -0.0001     -0.000290      0.000000 
      2.90000       -0.0001     -0.000209      0.000000 
      2.95000       -0.0000     -0.000081      0.000000 
      3.00000       -0.0000      0.000110      0.000000 
      3.05000        0.0000      0.000380      0.000000 
      3.10000        0.0001      0.000750      0.000000 
      3.15000        0.0002      0.001242      0.000000 
      3.20000        0.0003      0.001884      0.000000 
      3.25000        0.0005      0.002706      0.000000 
      3.30000        0.0007      0.003745      0.000000 
      3.35000        0.0010      0.005037      0.000000 
      3.40000        0.0013      0.006626      0.000000 
      3.45000        0.0017      0.008555      0.000000 
      3.50000        0.0022      0.010874      0.000000 
      3.55000        0.0028      0.013630      0.000000 
      3.60000        0.0035      0.016871      0.000000 
      3.65000        0.0043      0.020642      0.000000 
      3.70000        0.0053      0.024986      0.000000 
      3.75000        0.0064      0.029932      0.000000 
      3.80000        0.0076      0.035506      0.000000 
      3.85000        0.0090      0.041704      0.000000 
      3.90000        0.0105      0.048517      0.000000 
      3.95000        0.0122      0.055900      0.000000 
      4.00000        0.0141      0.063781      0.000000 
      4.05000        0.0160      0.072056      0.000000 
      4.10000        0.0180      0.080574      0.000000 
      4.15000        0.0201      0.089158      0.000000 
      4.20000        0.0221      0.097580      0.000000 
      4.25000        0.0241      0.105584      0.000000 
      4.30000        0.0259      0.112882      0.000000 
      4.35000        0.0275      0.119173      0.000000 
      4.40000        0.0287      0.124136      0.000000 
      4.45000        0.0296      0.127478      0.000000 
      4.50000        0.0300      0.128918      0.000000 
      4.55000        0.0299      0.128234      0.000000 
      4.60000        0.0292      0.125255      0.000000 
      4.65000        0.0280      0.119893      0.000000 
      4.70000        0.0261      0.112131      0.000000 
      4.75000        0.0237      0.102043      0.000000 
      4.80000        0.0208      0.089780      0.000000 
      4.85000        0.0174      0.075560      0.000000 
      4.90000        0.0137      0.059658      0.000000 
      4.95000        0.0097      0.042390      0.000000 
      5.00000        0.0055      0.024095      0.000000 
      5.05000        0.0012      0.005111      0.000000 
      5.10000       -0.0032     -0.014216      0.000000 
      5.15000       -0.0075     -0.033549      0.000000 
      5.20000       -0.0117     -0.052609      0.000000 
      5.25000       -0.0157     -0.071080      0.000000 
      5.30000       -0.0196     -0.088711      0.000000 
      5.35000       -0.0231     -0.105273      0.000000 
      5.40000       -0.0264     -0.120475      0.000000 
      5.45000       -0.0294     -0.134156      0.000000 
      5.50000       -0.0319     -0.146020      0.000000 
      5.55000       -0.0340     -0.155859      0.000000 
      5.60000       -0.0357     -0.163357      0.000000 
      5.65000       -0.0368     -0.168287      0.000000 
      5.70000       -0.0374     -0.170271      0.000000 
      5.75000       -0.0373     -0.168954      0.000000 
      5.80000       -0.0364     -0.163966      0.000000 
      5.85000       -0.0346     -0.154911      0.000000 
      5.90000       -0.0319     -0.141380      0.000000 
      5.95000       -0.0281     -0.123019      0.000000 
      6.00000       -0.0231     -0.099567      0.000000 
      6.05000       -0.0169     -0.070918      0.000000 
      6.10000       -0.0092     -0.037165      0.000000 
      6.15000       -0.0002      0.001223      0.000000 
      6.20000        0.0100      0.043392      0.000000 
      6.25000        0.0213      0.087982      0.000000 
      6.30000        0.0332      0.133102      0.000000 
      6.35000        0.0450      0.176343      0.000000 
      6.40000        0.0557      0.214810      0.000000 
      6.45000        0.0642      0.245422      0.000000 
      6.50000        0.0695      0.265271      0.000000 
      6.55000        0.0707      0.272007      0.000000 
      6.60000        0.0678      0.264850      0.000000 
      6.65000        0.0610      0.244323      0.000000 
      6.70000        0.0511      0.212123      0.000000 
      6.75000        0.0393      0.170945      0.000000 
      6.80000        0.0266      0.123909      0.000000 
      6.85000        0.0140      0.073884      0.000000 
      6.90000        0.0019      0.023413      0.000000 
      6.95000       -0.0093     -0.025481      0.000000 
      7.00000       -0.0192     -0.071364      0.000000 
      7.05000       -0.0280     -0.113345      0.000000 
      7.10000       -0.0356     -0.150832      0.000000 
      7.15000       -0.0420     -0.183609      0.000000 
      7.20000       -0.0474     -0.211633      0.000000 
      7.25000       -0.0518     -0.235133      0.000000 
      7.30000       -0.0554     -0.254257      0.000000 
      7.35000       -0.0581     -0.269195      0.000000 
      7.40000       -0.0602     -0.280170      0.000000 
      7.45000       -0.0615     -0.287299      0.000000 
      7.50000       -0.0621     -0.290580      0.000000 
      7.55000       -0.0619     -0.289988      0.000000 
      7.60000       -0.0611     -0.285422      0.000000 
      7.65000       -0.0594     -0.276676      0.000000 
      7.70000       -0.0568     -0.263467      0.000000 
      7.75000       -0.0533     -0.245474      0.000000 
      7.80000       -0.0486     -0.222331      0.000000 
      7.85000       -0.0428     -0.193787      0.000000 
      7.90000       -0.0356     -0.159638      0.000000 
      7.95000       -0.0270     -0.119878      0.000000 
      8.00000       -0.0168     -0.074775      0.000000 
      8.05000       -0.0053     -0.025006      0.000000 
      8.10000        0.0076      0.028258      0.000000 
      8.15000        0.0214      0.083228      0.000000 
      8.20000        0.0355      0.137574      0.000000 
      8.25000        0.0490      0.188393      0.000000 
      8.30000        0.0608      0.232400      0.000000 
      8.35000        0.0698      0.266391      0.000000 
      8.40000        0.0749      0.287609      0.000000 
      8.45000        0.0755      0.294441      0.000000 
      8.50000        0.0720      0.287009      0.000000 
      8.55000        0.0649      0.266392      0.000000 
      8.60000        0.0551      0.234866      0.000000 
      8.65000        0.0438      0.195282      0.000000 
      8.70000        0.0318      0.150566      0.000000 
      8.75000        0.0199      0.103422      0.000000 
      8.80000        0.0085      0.056177      0.000000 
      8.85000       -0.0018      0.010671      0.000000 
      8.90000       -0.0111     -0.031720      0.000000 
      8.95000       -0.0192     -0.070048      0.000000 
      9.00000       -0.0261     -0.103725      0.000000 
      9.05000       -0.0318     -0.132441      0.000000 
      9.10000       -0.0365     -0.156117      0.000000 
      9.15000       -0.0400     -0.174788      0.000000 
      9.20000       -0.0426     -0.188587      0.000000 
      9.25000       -0.0442     -0.197694      0.000000 
      9.30000       -0.0449     -0.202316      0.000000 
      9.35000       -0.0447     -0.202690      0.000000 
      9.40000       -0.0437     -0.199102      0.000000 
      9.45000       -0.0419     -0.191860      0.000000 
      9.50000       -0.0394     -0.181313      0.000000 
      9.55000       -0.0361     -0.167914      0.000000 
      9.60000       -0.0324     -0.152208      0.000000 
      9.65000       -0.0281     -0.134753      0.000000 
      9.70000       -0.0237     -0.116271      0.000000 
      9.75000       -0.0191     -0.097569      0.000000 
      9.80000       -0.0148     -0.079396      0.000000 
      9.85000       -0.0108     -0.062534      0.000000 
      9.90000       -0.0075     -0.047644      0.000000 
      9.95000       -0.0049     -0.035180      0.000000 
     10.00000       -0.0031     -0.025405      0.000000 
     10.05000       -0.0021     -0.018219      0.000000 
     10.10000       -0.0018     -0.013129      0.000000 
     10.15000       -0.0019     -0.009345      0.000000 
     10.20000       -0.0022     -0.005890      0.000000 
     10.25000       -0.0021     -0.001590      0.000000 
     10.30000       -0.0015      0.004678      0.000000 
     10.35000        0.0001      0.013944      0.000000 
     10.40000        0.0028      0.027043      0.000000 
     10.45000        0.0069      0.044319      0.000000 
     10.50000        0.0123      0.065688      0.000000 
     10.55000        0.0191      0.090517      0.000000 
     10.60000        0.0268      0.117601      0.000000 
     10.65000        0.0348      0.145019      0.000000 
     10.70000        0.0425      0.170412      0.000000 
     10.75000        0.0488      0.190978      0.000000 
     10.80000        0.0525      0.203833      0.000000 
     10.85000        0.0531      0.206933      0.000000 
     10.90000        0.0503      0.199322      0.000000 
     10.95000        0.0444      0.181558      0.000000 
     11.00000        0.0363      0.155200      0.000000 
     11.05000        0.0269      0.122889      0.000000 
     11.10000        0.0172      0.087370      0.000000 
     11.15000        0.0079      0.051255      0.000000 
     11.20000       -0.0005      0.016658      0.000000 
     11.25000       -0.0077     -0.014861      0.000000 
     11.30000       -0.0135     -0.042264      0.000000 
     11.35000       -0.0180     -0.065023      0.000000 
     11.40000       -0.0213     -0.082972      0.000000 
     11.45000       -0.0235     -0.096230      0.000000 
     11.50000       -0.0247     -0.105145      0.000000 
     11.55000       -0.0251     -0.110217      0.000000 
     11.60000       -0.0249     -0.111965      0.000000 
     11.65000       -0.0243     -0.110965      0.000000 
     11.70000       -0.0232     -0.107774      0.000000 
     11.75000       -0.0220     -0.102719      0.000000 
     11.80000       -0.0205     -0.096112      0.000000 
     11.85000       -0.0188     -0.088341      0.000000 
     11.90000       -0.0170     -0.079453      0.000000 
     11.95000       -0.0149     -0.069477      0.000000 
     12.00000       -0.0126     -0.058563      0.000000 
     12.05000       -0.0101     -0.046686      0.000000 
     12.10000       -0.0072     -0.034027      0.000000 
     12.15000       -0.0041     -0.020755      0.000000 
     12.20000       -0.0008     -0.007235      0.000000 
     12.25000        0.0026      0.006066      0.000000 
     12.30000        0.0058      0.018436      0.000000 
     12.35000        0.0087      0.029158      0.000000 
     12.40000        0.0109      0.037506      0.000000 
     12.45000        0.0122      0.042667      0.000000 
     12.50000        0.0124      0.044224      0.000000 
     12.55000        0.0114      0.042028      0.000000 
     12.60000        0.0094      0.036471      0.000000 
     12.65000        0.0066      0.028122      0.000000 
     12.70000        0.0034      0.018139      0.000000 
     12.75000        0.0001      0.007852      0.000000 
     12.80000       -0.0028     -0.001254      0.000000 
     12.85000       -0.0049     -0.008087      0.000000 
     12.90000       -0.0060     -0.011191      0.000000 
     12.95000       -0.0058     -0.010036      0.000000 
     13.00000       -0.0042     -0.004323      0.000000 
     13.05000       -0.0012      0.006333      0.000000 
     13.10000        0.0030      0.020942      0.000000 
     13.15000        0.0082      0.038902      0.000000 
     13.20000        0.0141      0.058774      0.000000 
     13.25000        0.0200      0.079010      0.000000 
     13.30000        0.0252      0.096932      0.000000 
     13.35000        0.0292      0.111501      0.000000 
     13.40000        0.0314      0.120450      0.000000 
     13.45000        0.0315      0.123125      0.000000 
     13.50000        0.0298      0.119602      0.000000 
     13.55000        0.0264      0.110434      0.000000 
     13.60000        0.0220      0.097071      0.000000 
     13.65000        0.0172      0.081102      0.000000 
     13.70000        0.0125      0.064257      0.000000 
     13.75000        0.0082      0.048136      0.000000 
     13.80000        0.0047      0.033582      0.000000 
     13.85000        0.0021      0.021540      0.000000 
     13.90000        0.0003      0.012333      0.000000 
     13.95000       -0.0007      0.005988      0.000000 
     14.00000       -0.0009      0.002653      0.000000 
     14.05000       -0.0006      0.001600      0.000000 
     14.10000        0.0001      0.002583      0.000000 
     14.15000        0.0010      0.005239      0.000000 
     14.20000        0.0021      0.008696      0.000000 
     14.25000        0.0033      0.012782      0.000000 
     14.30000        0.0045      0.016971      0.000000 
     14.35000        0.0055      0.020958      0.000000 
     14.40000        0.0065      0.024171      0.000000 
     14.45000        0.0072      0.026403      0.000000 
     14.50000        0.0077      0.027214      0.000000 
     14.55000        0.0077      0.026230      0.000000 
     14.60000        0.0071      0.022696      0.000000 
     14.65000        0.0058      0.016544      0.000000 
     14.70000        0.0037      0.007424      0.000000 
     14.75000        0.0008     -0.004771      0.000000 
     14.80000       -0.0029     -0.019920      0.000000 
     14.85000       -0.0073     -0.037492      0.000000 
     14.90000       -0.0121     -0.056633      0.000000 
     14.95000       -0.0171     -0.076714      0.000000 
     15.00000       -0.0221     -0.096599      0.000000 
     15.05000       -0.0266     -0.115212      0.000000 
     15.10000       -0.0306     -0.131682      0.000000 
     15.15000       -0.0338     -0.145053      0.000000 
     15.20000       -0.0361     -0.154523      0.000000 
     15.25000       -0.0373     -0.159443      0.000000 
     15.30000       -0.0373     -0.159089      0.000000 
     15.35000       -0.0360     -0.153442      0.000000 
     15.40000       -0.0334     -0.141744      0.000000 
     15.45000       -0.0294     -0.124287      0.000000 
     15.50000       -0.0240     -0.100780      0.000000 
     15.55000       -0.0172     -0.072029      0.000000 
     15.60000       -0.0092     -0.038187      0.000000 
     15.65000        0.0000     -0.000412      0.000000 
     15.70000        0.0101      0.039821      0.000000 
     15.75000        0.0205      0.081022      0.000000 
     15.80000        0.0308      0.121111      0.000000 
     15.85000        0.0403      0.157783      0.000000 
     15.90000        0.0484      0.189110      0.000000 
     15.95000        0.0543      0.213027      0.000000 
     16.00000        0.0576      0.228301      0.000000 
     16.05000        0.0582      0.233962      0.000000 
     16.10000        0.0562      0.230203      0.000000 
     16.15000        0.0519      0.217681      0.000000 
     16.20000        0.0458      0.197776      0.000000 
     16.25000        0.0385      0.172125      0.000000 
     16.30000        0.0306      0.142649      0.000000 
     16.35000        0.0226      0.111009      0.000000 
     16.40000        0.0148      0.078760      0.000000 
     16.45000        0.0075      0.047116      0.000000 
     16.50000        0.0009      0.016909      0.000000 
     16.55000       -0.0051     -0.011285      0.000000 
     16.60000       -0.0104     -0.037026      0.000000 
     16.65000       -0.0150     -0.060289      0.000000 
     16.70000       -0.0191     -0.081142      0.000000 
     16.75000       -0.0227     -0.099585      0.000000 
     16.80000       -0.0258     -0.115980      0.000000 
     16.85000       -0.0286     -0.130489      0.000000 
     16.90000       -0.0310     -0.143214      0.000000 
     16.95000       -0.0332     -0.154453      0.000000 
     17.00000       -0.0350     -0.164217      0.000000 
     17.05000       -0.0367     -0.172614      0.000000 
     17.10000       -0.0380     -0.179735      0.000000 
     17.15000       -0.0391     -0.185439      0.000000 
     17.20000       -0.0400     -0.189725      0.000000 
     17.25000       -0.0405     -0.192506      0.000000 
     17.30000       -0.0407     -0.193492      0.000000 
     17.35000       -0.0404     -0.192531      0.000000 
     17.40000       -0.0398     -0.189432      0.000000 
     17.45000       -0.0385     -0.183794      0.000000 
     17.50000       -0.0367     -0.175398      0.000000 
     17.55000       -0.0343     -0.163894      0.000000 
     17.60000       -0.0311     -0.149031      0.000000 
     17.65000       -0.0270     -0.130575      0.000000 
     17.70000       -0.0221     -0.108303      0.000000 
     17.75000       -0.0163     -0.082158      0.000000 
     17.80000       -0.0095     -0.052340      0.000000 
     17.85000       -0.0018     -0.019216      0.000000 
     17.90000        0.0067      0.016631      0.000000 
     17.95000        0.0157      0.054247      0.000000 
     18.00000        0.0250      0.092352      0.000000 
     18.05000        0.0342      0.129391      0.000000 
     18.10000        0.0426      0.163590      0.000000 
     18.15000        0.0497      0.193194      0.000000 
     18.20000        0.0551      0.216512      0.000000 
     18.25000        0.0583      0.232290      0.000000 
     18.30000        0.0590      0.239657      0.000000 
     18.35000        0.0574      0.238335      0.000000 
     18.40000        0.0534      0.228619      0.000000 
     18.45000        0.0474      0.210917      0.000000 
     18.50000        0.0397      0.186335      0.000000 
     18.55000        0.0308      0.156160      0.000000 
     18.60000        0.0211      0.121942      0.000000 
     18.65000        0.0112      0.085474      0.000000 
     18.70000        0.0015      0.048412      0.000000 
     18.75000       -0.0075      0.012380      0.000000 
     18.80000       -0.0157     -0.021416      0.000000 
     18.85000       -0.0228     -0.052075      0.000000 
     18.90000       -0.0287     -0.078839      0.000000 
     18.95000       -0.0334     -0.101644      0.000000 
     19.00000       -0.0370     -0.120290      0.000000 
     19.05000       -0.0395     -0.134973      0.000000 
     19.10000       -0.0410     -0.146051      0.000000 
     19.15000       -0.0417     -0.153995      0.000000 
     19.20000       -0.0415     -0.159051      0.000000 
     19.25000       -0.0408     -0.161804      0.000000 
     19.30000       -0.0396     -0.162667      0.000000 
