%
%
% Run:      Table:GAUGE4            SWASH version:11.01AB
%
%       Tsec          Watlev      X-vel         Y-vel      
%       [s]           [m]           [m/s]         [m/s]    
%
      0.00000        0.0000      0.000000      0.000000 
      0.05000       -0.0000     -0.000000      0.000000 
      0.10000        0.0000      0.000000      0.000000 
      0.15000        0.0000      0.000000      0.000000 
      0.20000       -0.0000     -0.000000      0.000000 
      0.25000       -0.0000     -0.000000      0.000000 
      0.30000       -0.0000     -0.000000      0.000000 
      0.35000        0.0000      0.000000      0.000000 
      0.40000       -0.0000      0.000000      0.000000 
      0.45000       -0.0000     -0.000000      0.000000 
      0.50000        0.0000      0.000000      0.000000 
      0.55000       -0.0000     -0.000000      0.000000 
      0.60000       -0.0000      0.000000      0.000000 
      0.65000       -0.0000     -0.000000      0.000000 
      0.70000        0.0000      0.000000      0.000000 
      0.75000        0.0000     -0.000000      0.000000 
      0.80000        0.0000      0.000000      0.000000 
      0.85000       -0.0000     -0.000000      0.000000 
      0.90000        0.0000      0.000000      0.000000 
      0.95000        0.0000     -0.000000      0.000000 
      1.00000        0.0000     -0.000000      0.000000 
      1.05000        0.0000     -0.000000      0.000000 
      1.10000       -0.0000     -0.000000      0.000000 
      1.15000       -0.0000     -0.000000      0.000000 
      1.20000       -0.0000     -0.000000      0.000000 
      1.25000       -0.0000     -0.000000      0.000000 
      1.30000       -0.0000     -0.000000      0.000000 
      1.35000       -0.0000     -0.000000      0.000000 
      1.40000       -0.0000     -0.000000      0.000000 
      1.45000       -0.0000     -0.000000      0.000000 
      1.50000       -0.0000     -0.000000      0.000000 
      1.55000       -0.0000     -0.000000      0.000000 
      1.60000       -0.0000     -0.000000      0.000000 
      1.65000       -0.0000     -0.000000      0.000000 
      1.70000       -0.0000     -0.000000      0.000000 
      1.75000       -0.0000     -0.000000      0.000000 
      1.80000       -0.0000     -0.000000      0.000000 
      1.85000       -0.0000      0.000000      0.000000 
      1.90000        0.0000      0.000000      0.000000 
      1.95000        0.0000      0.000000      0.000000 
      2.00000        0.0000      0.000000      0.000000 
      2.05000        0.0000      0.000000      0.000000 
      2.10000        0.0000      0.000000      0.000000 
      2.15000        0.0000      0.000000      0.000000 
      2.20000        0.0000      0.000000      0.000000 
      2.25000        0.0000      0.000000      0.000000 
      2.30000        0.0000      0.000000      0.000000 
      2.35000        0.0000      0.000000      0.000000 
      2.40000        0.0000      0.000000      0.000000 
      2.45000        0.0000      0.000000      0.000000 
      2.50000        0.0000      0.000000      0.000000 
      2.55000        0.0000      0.000000      0.000000 
      2.60000        0.0000      0.000000      0.000000 
      2.65000        0.0000      0.000000      0.000000 
      2.70000        0.0000      0.000000      0.000000 
      2.75000        0.0000     -0.000000      0.000000 
      2.80000       -0.0000     -0.000000      0.000000 
      2.85000       -0.0000     -0.000000      0.000000 
      2.90000       -0.0000     -0.000000      0.000000 
      2.95000       -0.0000     -0.000000      0.000000 
      3.00000       -0.0000     -0.000000      0.000000 
      3.05000       -0.0000     -0.000000      0.000000 
      3.10000       -0.0000     -0.000000      0.000000 
      3.15000       -0.0000     -0.000000      0.000000 
      3.20000       -0.0000     -0.000000      0.000000 
      3.25000       -0.0000     -0.000000      0.000000 
      3.30000       -0.0000     -0.000000      0.000000 
      3.35000       -0.0000     -0.000000      0.000000 
      3.40000       -0.0000     -0.000000      0.000000 
      3.45000       -0.0000     -0.000000      0.000000 
      3.50000       -0.0000     -0.000000      0.000000 
      3.55000       -0.0000     -0.000000      0.000000 
      3.60000       -0.0000     -0.000000      0.000000 
      3.65000       -0.0000     -0.000000      0.000000 
      3.70000       -0.0000     -0.000000      0.000000 
      3.75000       -0.0000     -0.000000      0.000000 
      3.80000        0.0000      0.000000      0.000000 
      3.85000        0.0000      0.000000      0.000000 
      3.90000        0.0000      0.000000      0.000000 
      3.95000        0.0000      0.000000      0.000000 
      4.00000        0.0000      0.000000      0.000000 
      4.05000        0.0000      0.000000      0.000000 
      4.10000        0.0000      0.000000      0.000000 
      4.15000        0.0000      0.000000      0.000000 
      4.20000        0.0000      0.000000      0.000000 
      4.25000        0.0000      0.000000      0.000000 
      4.30000        0.0000      0.000000      0.000000 
      4.35000        0.0000      0.000000      0.000000 
      4.40000        0.0000      0.000000      0.000000 
      4.45000        0.0000      0.000000      0.000000 
      4.50000        0.0000      0.000000      0.000000 
      4.55000        0.0000     -0.000000      0.000000 
      4.60000       -0.0000     -0.000000      0.000000 
      4.65000       -0.0000     -0.000000      0.000000 
      4.70000       -0.0000     -0.000000      0.000000 
      4.75000       -0.0000     -0.000000      0.000000 
      4.80000       -0.0000     -0.000000      0.000000 
      4.85000       -0.0000     -0.000000      0.000000 
      4.90000       -0.0000     -0.000001      0.000000 
      4.95000       -0.0000     -0.000001      0.000000 
      5.00000       -0.0000     -0.000001      0.000000 
      5.05000       -0.0000     -0.000001      0.000000 
      5.10000       -0.0000     -0.000001      0.000000 
      5.15000       -0.0000     -0.000002      0.000000 
      5.20000       -0.0000     -0.000002      0.000000 
      5.25000       -0.0000     -0.000003      0.000000 
      5.30000       -0.0000     -0.000003      0.000000 
      5.35000       -0.0000     -0.000004      0.000000 
      5.40000       -0.0000     -0.000004      0.000000 
      5.45000       -0.0000     -0.000005      0.000000 
      5.50000       -0.0000     -0.000006      0.000000 
      5.55000       -0.0000     -0.000007      0.000000 
      5.60000       -0.0000     -0.000008      0.000000 
      5.65000       -0.0000     -0.000009      0.000000 
      5.70000       -0.0000     -0.000011      0.000000 
      5.75000       -0.0000     -0.000012      0.000000 
      5.80000       -0.0000     -0.000014      0.000000 
      5.85000       -0.0000     -0.000016      0.000000 
      5.90000       -0.0000     -0.000018      0.000000 
      5.95000       -0.0000     -0.000020      0.000000 
      6.00000       -0.0000     -0.000023      0.000000 
      6.05000       -0.0000     -0.000025      0.000000 
      6.10000       -0.0000     -0.000027      0.000000 
      6.15000       -0.0000     -0.000028      0.000000 
      6.20000       -0.0000     -0.000029      0.000000 
      6.25000       -0.0000     -0.000028      0.000000 
      6.30000       -0.0000     -0.000025      0.000000 
      6.35000       -0.0000     -0.000020      0.000000 
      6.40000       -0.0000     -0.000011      0.000000 
      6.45000       -0.0000      0.000002      0.000000 
      6.50000        0.0000      0.000022      0.000000 
      6.55000        0.0000      0.000050      0.000000 
      6.60000        0.0000      0.000088      0.000000 
      6.65000        0.0000      0.000140      0.000000 
      6.70000        0.0000      0.000207      0.000000 
      6.75000        0.0000      0.000296      0.000000 
      6.80000        0.0001      0.000410      0.000000 
      6.85000        0.0001      0.000555      0.000000 
      6.90000        0.0001      0.000738      0.000000 
      6.95000        0.0001      0.000968      0.000000 
      7.00000        0.0002      0.001254      0.000000 
      7.05000        0.0003      0.001607      0.000000 
      7.10000        0.0003      0.002041      0.000000 
      7.15000        0.0004      0.002572      0.000000 
      7.20000        0.0005      0.003217      0.000000 
      7.25000        0.0006      0.003996      0.000000 
      7.30000        0.0008      0.004934      0.000000 
      7.35000        0.0010      0.006058      0.000000 
      7.40000        0.0012      0.007397      0.000000 
      7.45000        0.0014      0.008988      0.000000 
      7.50000        0.0017      0.010867      0.000000 
      7.55000        0.0021      0.013079      0.000000 
      7.60000        0.0025      0.015668      0.000000 
      7.65000        0.0030      0.018687      0.000000 
      7.70000        0.0035      0.022188      0.000000 
      7.75000        0.0042      0.026227      0.000000 
      7.80000        0.0050      0.030859      0.000000 
      7.85000        0.0058      0.036138      0.000000 
      7.90000        0.0068      0.042110      0.000000 
      7.95000        0.0079      0.048813      0.000000 
      8.00000        0.0091      0.056270      0.000000 
      8.05000        0.0105      0.064479      0.000000 
      8.10000        0.0120      0.073412      0.000000 
      8.15000        0.0136      0.082999      0.000000 
      8.20000        0.0153      0.093129      0.000000 
      8.25000        0.0171      0.103638      0.000000 
      8.30000        0.0189      0.114306      0.000000 
      8.35000        0.0208      0.124862      0.000000 
      8.40000        0.0225      0.134986      0.000000 
      8.45000        0.0241      0.144327      0.000000 
      8.50000        0.0256      0.152519      0.000000 
      8.55000        0.0267      0.159212      0.000000 
      8.60000        0.0276      0.164092      0.000000 
      8.65000        0.0280      0.166907      0.000000 
      8.70000        0.0281      0.167503      0.000000 
      8.75000        0.0278      0.165854      0.000000 
      8.80000        0.0271      0.161999      0.000000 
      8.85000        0.0261      0.156075      0.000000 
      8.90000        0.0247      0.148302      0.000000 
      8.95000        0.0231      0.138947      0.000000 
      9.00000        0.0213      0.128302      0.000000 
      9.05000        0.0194      0.116659      0.000000 
      9.10000        0.0174      0.104292      0.000000 
      9.15000        0.0153      0.091445      0.000000 
      9.20000        0.0132      0.078322      0.000000 
      9.25000        0.0110      0.065089      0.000000 
      9.30000        0.0090      0.051874      0.000000 
      9.35000        0.0069      0.038774      0.000000 
      9.40000        0.0049      0.025857      0.000000 
      9.45000        0.0029      0.013172      0.000000 
      9.50000        0.0010      0.000751      0.000000 
      9.55000       -0.0009     -0.011381      0.000000 
      9.60000       -0.0028     -0.023208      0.000000 
      9.65000       -0.0045     -0.034713      0.000000 
      9.70000       -0.0063     -0.045878      0.000000 
      9.75000       -0.0079     -0.056681      0.000000 
      9.80000       -0.0095     -0.067096      0.000000 
      9.85000       -0.0111     -0.077083      0.000000 
      9.90000       -0.0125     -0.086592      0.000000 
      9.95000       -0.0139     -0.095557      0.000000 
     10.00000       -0.0152     -0.103884      0.000000 
     10.05000       -0.0164     -0.111454      0.000000 
     10.10000       -0.0174     -0.118105      0.000000 
     10.15000       -0.0183     -0.123622      0.000000 
     10.20000       -0.0190     -0.127717      0.000000 
     10.25000       -0.0194     -0.130013      0.000000 
     10.30000       -0.0194     -0.130002      0.000000 
     10.35000       -0.0191     -0.127015      0.000000 
     10.40000       -0.0181     -0.120199      0.000000 
     10.45000       -0.0165     -0.108527      0.000000 
     10.50000       -0.0139     -0.090693      0.000000 
     10.55000       -0.0100     -0.065252      0.000000 
     10.60000       -0.0046     -0.030748      0.000000 
     10.65000        0.0026      0.013955      0.000000 
     10.70000        0.0121      0.069297      0.000000 
     10.75000        0.0239      0.134207      0.000000 
     10.80000        0.0377      0.205540      0.000000 
     10.85000        0.0522      0.277273      0.000000 
     10.90000        0.0649      0.339867      0.000000 
     10.95000        0.0727      0.381656      0.000000 
     11.00000        0.0738      0.394221      0.000000 
     11.05000        0.0683      0.377499      0.000000 
     11.10000        0.0581      0.335319      0.000000 
     11.15000        0.0455      0.276783      0.000000 
     11.20000        0.0328      0.211359      0.000000 
     11.25000        0.0214      0.146436      0.000000 
     11.30000        0.0118      0.086730      0.000000 
     11.35000        0.0039      0.034601      0.000000 
     11.40000       -0.0024     -0.009431      0.000000 
     11.45000       -0.0075     -0.045897      0.000000 
     11.50000       -0.0116     -0.075929      0.000000 
     11.55000       -0.0149     -0.100811      0.000000 
     11.60000       -0.0178     -0.121736      0.000000 
     11.65000       -0.0203     -0.139706      0.000000 
     11.70000       -0.0225     -0.155517      0.000000 
     11.75000       -0.0246     -0.169760      0.000000 
     11.80000       -0.0265     -0.182864      0.000000 
     11.85000       -0.0283     -0.195114      0.000000 
     11.90000       -0.0300     -0.206684      0.000000 
     11.95000       -0.0316     -0.217667      0.000000 
     12.00000       -0.0332     -0.228092      0.000000 
     12.05000       -0.0347     -0.237916      0.000000 
     12.10000       -0.0361     -0.247050      0.000000 
     12.15000       -0.0373     -0.255333      0.000000 
     12.20000       -0.0385     -0.262493      0.000000 
     12.25000       -0.0394     -0.268134      0.000000 
     12.30000       -0.0400     -0.271572      0.000000 
     12.35000       -0.0403     -0.271884      0.000000 
     12.40000       -0.0399     -0.267552      0.000000 
     12.45000       -0.0386     -0.256598      0.000000 
     12.50000       -0.0361     -0.235800      0.000000 
     12.55000       -0.0315     -0.201113      0.000000 
     12.60000       -0.0240     -0.146959      0.000000 
     12.65000       -0.0121     -0.067725      0.000000 
     12.70000        0.0066      0.041641      0.000000 
     12.75000        0.0350      0.183959      0.000000 
     12.80000        0.0722      0.351951      0.000000 
     12.85000        0.1072      0.510618      0.000000 
     12.90000        0.1227      0.601080      0.000000 
     12.95000        0.1122      0.584614      0.000000 
     13.00000        0.0853      0.491484      0.000000 
     13.05000        0.0542      0.358565      0.000000 
     13.10000        0.0292      0.206330      0.000000 
     13.15000        0.0113      0.081314      0.000000 
     13.20000       -0.0014     -0.015967      0.000000 
     13.25000       -0.0102     -0.093673      0.000000 
     13.30000       -0.0163     -0.154440      0.000000 
     13.35000       -0.0203     -0.201037      0.000000 
     13.40000       -0.0233     -0.235307      0.000000 
     13.45000       -0.0260     -0.258108      0.000000 
     13.50000       -0.0292     -0.270439      0.000000 
     13.55000       -0.0330     -0.272822      0.000000 
     13.60000       -0.0373     -0.267642      0.000000 
     13.65000       -0.0415     -0.258619      0.000000 
     13.70000       -0.0453     -0.249743      0.000000 
     13.75000       -0.0482     -0.244031      0.000000 
     13.80000       -0.0501     -0.243443      0.000000 
     13.85000       -0.0510     -0.248461      0.000000 
     13.90000       -0.0512     -0.258269      0.000000 
     13.95000       -0.0508     -0.271314      0.000000 
     14.00000       -0.0502     -0.285811      0.000000 
     14.05000       -0.0496     -0.300111      0.000000 
     14.10000       -0.0492     -0.312835      0.000000 
     14.15000       -0.0490     -0.322898      0.000000 
     14.20000       -0.0493     -0.329559      0.000000 
     14.25000       -0.0497     -0.332546      0.000000 
     14.30000       -0.0503     -0.332167      0.000000 
     14.35000       -0.0508     -0.329070      0.000000 
     14.40000       -0.0508     -0.323787      0.000000 
     14.45000       -0.0503     -0.316313      0.000000 
     14.50000       -0.0490     -0.305728      0.000000 
     14.55000       -0.0468     -0.290048      0.000000 
     14.60000       -0.0434     -0.266645      0.000000 
     14.65000       -0.0387     -0.232536      0.000000 
     14.70000       -0.0319     -0.184619      0.000000 
     14.75000       -0.0224     -0.120552      0.000000 
     14.80000       -0.0094     -0.038834      0.000000 
     14.85000        0.0079      0.059609      0.000000 
     14.90000        0.0291      0.170176      0.000000 
     14.95000        0.0514      0.280826      0.000000 
     15.00000        0.0688      0.369772      0.000000 
     15.05000        0.0762      0.415655      0.000000 
     15.10000        0.0720      0.410488      0.000000 
     15.15000        0.0601      0.366511      0.000000 
     15.20000        0.0445      0.298188      0.000000 
     15.25000        0.0296      0.222917      0.000000 
     15.30000        0.0172      0.151933      0.000000 
     15.35000        0.0077      0.091445      0.000000 
     15.40000        0.0008      0.043849      0.000000 
     15.45000       -0.0039      0.008876      0.000000 
     15.50000       -0.0069     -0.014996      0.000000 
     15.55000       -0.0086     -0.030017      0.000000 
     15.60000       -0.0093     -0.038077      0.000000 
     15.65000       -0.0093     -0.041093      0.000000 
     15.70000       -0.0089     -0.040810      0.000000 
     15.75000       -0.0083     -0.038527      0.000000 
     15.80000       -0.0075     -0.035292      0.000000 
     15.85000       -0.0069     -0.032040      0.000000 
     15.90000       -0.0065     -0.029424      0.000000 
     15.95000       -0.0063     -0.027970      0.000000 
     16.00000       -0.0064     -0.028148      0.000000 
     16.05000       -0.0068     -0.029997      0.000000 
     16.10000       -0.0074     -0.033778      0.000000 
     16.15000       -0.0083     -0.039476      0.000000 
     16.20000       -0.0094     -0.046928      0.000000 
     16.25000       -0.0107     -0.056002      0.000000 
     16.30000       -0.0120     -0.066433      0.000000 
     16.35000       -0.0133     -0.077915      0.000000 
     16.40000       -0.0147     -0.090099      0.000000 
     16.45000       -0.0160     -0.102602      0.000000 
     16.50000       -0.0171     -0.115022      0.000000 
     16.55000       -0.0182     -0.126886      0.000000 
     16.60000       -0.0191     -0.137667      0.000000 
     16.65000       -0.0197     -0.146752      0.000000 
     16.70000       -0.0202     -0.153412      0.000000 
     16.75000       -0.0203     -0.156782      0.000000 
     16.80000       -0.0201     -0.155863      0.000000 
     16.85000       -0.0195     -0.149557      0.000000 
     16.90000       -0.0183     -0.136737      0.000000 
     16.95000       -0.0165     -0.116356      0.000000 
     17.00000       -0.0138     -0.087610      0.000000 
     17.05000       -0.0101     -0.050176      0.000000 
     17.10000       -0.0052     -0.004431      0.000000 
     17.15000        0.0010      0.048237      0.000000 
     17.20000        0.0085      0.105349      0.000000 
     17.25000        0.0166      0.162926      0.000000 
     17.30000        0.0244      0.215350      0.000000 
     17.35000        0.0305      0.255937      0.000000 
     17.40000        0.0335      0.278042      0.000000 
     17.45000        0.0329      0.277957      0.000000 
     17.50000        0.0291      0.258016      0.000000 
     17.55000        0.0231      0.221836      0.000000 
     17.60000        0.0162      0.175919      0.000000 
     17.65000        0.0096      0.126247      0.000000 
     17.70000        0.0040      0.077876      0.000000 
     17.75000       -0.0003      0.034798      0.000000 
     17.80000       -0.0032      0.000057      0.000000 
     17.85000       -0.0049     -0.024183      0.000000 
     17.90000       -0.0055     -0.036643      0.000000 
     17.95000       -0.0050     -0.036861      0.000000 
     18.00000       -0.0034     -0.025315      0.000000 
     18.05000       -0.0007     -0.003504      0.000000 
     18.10000        0.0031      0.026370      0.000000 
     18.15000        0.0079      0.061307      0.000000 
     18.20000        0.0133      0.097921      0.000000 
     18.25000        0.0188      0.132234      0.000000 
     18.30000        0.0234      0.160162      0.000000 
     18.35000        0.0265      0.177667      0.000000 
     18.40000        0.0273      0.182043      0.000000 
     18.45000        0.0258      0.172883      0.000000 
     18.50000        0.0223      0.151164      0.000000 
     18.55000        0.0173      0.119976      0.000000 
     18.60000        0.0116      0.083148      0.000000 
     18.65000        0.0057      0.044723      0.000000 
     18.70000        0.0000      0.008109      0.000000 
     18.75000       -0.0052     -0.024217      0.000000 
     18.80000       -0.0097     -0.050842      0.000000 
     18.85000       -0.0136     -0.071432      0.000000 
     18.90000       -0.0166     -0.086395      0.000000 
     18.95000       -0.0188     -0.096531      0.000000 
     19.00000       -0.0201     -0.102686      0.000000 
     19.05000       -0.0206     -0.105536      0.000000 
     19.10000       -0.0204     -0.105470      0.000000 
     19.15000       -0.0197     -0.102625      0.000000 
     19.20000       -0.0186     -0.097103      0.000000 
     19.25000       -0.0172     -0.089039      0.000000 
