%
%
% Run:      Table:GAUGE5            SWASH version:11.01AB
%
%       Tsec          Watlev      X-vel         Y-vel      
%       [s]           [m]           [m/s]         [m/s]    
%
      0.00000        0.0000      0.000000      0.000000 
      0.05000        0.0000      0.000000      0.000000 
      0.10000        0.0000      0.000000      0.000000 
      0.15000       -0.0000     -0.000000      0.000000 
      0.20000        0.0000      0.000000      0.000000 
      0.25000       -0.0000     -0.000000      0.000000 
      0.30000        0.0000      0.000000      0.000000 
      0.35000        0.0000      0.000000      0.000000 
      0.40000        0.0000      0.000000      0.000000 
      0.45000        0.0000      0.000000      0.000000 
      0.50000        0.0000      0.000000      0.000000 
      0.55000        0.0000      0.000000      0.000000 
      0.60000       -0.0000     -0.000000      0.000000 
      0.65000       -0.0000      0.000000      0.000000 
      0.70000        0.0000     -0.000000      0.000000 
      0.75000        0.0000      0.000000      0.000000 
      0.80000       -0.0000     -0.000000      0.000000 
      0.85000       -0.0000     -0.000000      0.000000 
      0.90000       -0.0000     -0.000000      0.000000 
      0.95000       -0.0000     -0.000000      0.000000 
      1.00000       -0.0000     -0.000000      0.000000 
      1.05000       -0.0000      0.000000      0.000000 
      1.10000        0.0000      0.000000      0.000000 
      1.15000        0.0000      0.000000      0.000000 
      1.20000        0.0000      0.000000      0.000000 
      1.25000        0.0000      0.000000      0.000000 
      1.30000        0.0000      0.000000      0.000000 
      1.35000        0.0000      0.000000      0.000000 
      1.40000        0.0000      0.000000      0.000000 
      1.45000        0.0000      0.000000      0.000000 
      1.50000        0.0000      0.000000      0.000000 
      1.55000        0.0000      0.000000      0.000000 
      1.60000        0.0000      0.000000      0.000000 
      1.65000        0.0000      0.000000      0.000000 
      1.70000       -0.0000     -0.000000      0.000000 
      1.75000       -0.0000     -0.000000      0.000000 
      1.80000       -0.0000     -0.000000      0.000000 
      1.85000       -0.0000     -0.000000      0.000000 
      1.90000       -0.0000     -0.000000      0.000000 
      1.95000       -0.0000     -0.000000      0.000000 
      2.00000       -0.0000     -0.000000      0.000000 
      2.05000       -0.0000     -0.000000      0.000000 
      2.10000       -0.0000     -0.000000      0.000000 
      2.15000       -0.0000     -0.000000      0.000000 
      2.20000       -0.0000     -0.000000      0.000000 
      2.25000       -0.0000     -0.000000      0.000000 
      2.30000       -0.0000     -0.000000      0.000000 
      2.35000       -0.0000     -0.000000      0.000000 
      2.40000       -0.0000     -0.000000      0.000000 
      2.45000       -0.0000     -0.000000      0.000000 
      2.50000        0.0000      0.000000      0.000000 
      2.55000        0.0000      0.000000      0.000000 
      2.60000        0.0000      0.000000      0.000000 
      2.65000        0.0000      0.000000      0.000000 
      2.70000        0.0000      0.000000      0.000000 
      2.75000        0.0000      0.000000      0.000000 
      2.80000        0.0000      0.000000      0.000000 
      2.85000        0.0000      0.000000      0.000000 
      2.90000        0.0000      0.000000      0.000000 
      2.95000        0.0000      0.000000      0.000000 
      3.00000        0.0000      0.000000      0.000000 
      3.05000        0.0000      0.000000      0.000000 
      3.10000        0.0000      0.000000      0.000000 
      3.15000        0.0000      0.000000      0.000000 
      3.20000        0.0000      0.000000      0.000000 
      3.25000        0.0000      0.000000      0.000000 
      3.30000        0.0000      0.000000      0.000000 
      3.35000        0.0000      0.000000      0.000000 
      3.40000       -0.0000     -0.000000      0.000000 
      3.45000       -0.0000     -0.000000      0.000000 
      3.50000       -0.0000     -0.000000      0.000000 
      3.55000       -0.0000     -0.000000      0.000000 
      3.60000       -0.0000     -0.000000      0.000000 
      3.65000       -0.0000     -0.000000      0.000000 
      3.70000       -0.0000     -0.000000      0.000000 
      3.75000       -0.0000     -0.000000      0.000000 
      3.80000       -0.0000     -0.000000      0.000000 
      3.85000       -0.0000     -0.000000      0.000000 
      3.90000       -0.0000     -0.000000      0.000000 
      3.95000       -0.0000     -0.000000      0.000000 
      4.00000       -0.0000     -0.000000      0.000000 
      4.05000       -0.0000     -0.000000      0.000000 
      4.10000       -0.0000     -0.000000      0.000000 
      4.15000       -0.0000     -0.000000      0.000000 
      4.20000       -0.0000     -0.000000      0.000000 
      4.25000       -0.0000     -0.000000      0.000000 
      4.30000       -0.0000     -0.000000      0.000000 
      4.35000       -0.0000     -0.000000      0.000000 
      4.40000        0.0000      0.000000      0.000000 
      4.45000        0.0000      0.000000      0.000000 
      4.50000        0.0000      0.000000      0.000000 
      4.55000        0.0000      0.000000      0.000000 
      4.60000        0.0000      0.000000      0.000000 
      4.65000        0.0000      0.000000      0.000000 
      4.70000        0.0000      0.000000      0.000000 
      4.75000        0.0000      0.000000      0.000000 
      4.80000        0.0000      0.000000      0.000000 
      4.85000        0.0000      0.000000      0.000000 
      4.90000        0.0000      0.000000      0.000000 
      4.95000        0.0000      0.000000      0.000000 
      5.00000        0.0000      0.000000      0.000000 
      5.05000        0.0000      0.000000      0.000000 
      5.10000        0.0000      0.000000      0.000000 
      5.15000        0.0000      0.000000      0.000000 
      5.20000        0.0000      0.000000      0.000000 
      5.25000        0.0000      0.000000      0.000000 
      5.30000        0.0000      0.000000      0.000000 
      5.35000        0.0000      0.000000      0.000000 
      5.40000        0.0000      0.000000      0.000000 
      5.45000       -0.0000     -0.000000      0.000000 
      5.50000       -0.0000     -0.000000      0.000000 
      5.55000       -0.0000     -0.000000      0.000000 
      5.60000       -0.0000     -0.000000      0.000000 
      5.65000       -0.0000     -0.000000      0.000000 
      5.70000       -0.0000     -0.000000      0.000000 
      5.75000       -0.0000     -0.000000      0.000000 
      5.80000       -0.0000     -0.000000      0.000000 
      5.85000       -0.0000     -0.000000      0.000000 
      5.90000       -0.0000     -0.000000      0.000000 
      5.95000       -0.0000     -0.000000      0.000000 
      6.00000       -0.0000     -0.000000      0.000000 
      6.05000       -0.0000     -0.000000      0.000000 
      6.10000       -0.0000     -0.000000      0.000000 
      6.15000       -0.0000     -0.000000      0.000000 
      6.20000       -0.0000     -0.000000      0.000000 
      6.25000       -0.0000     -0.000000      0.000000 
      6.30000       -0.0000     -0.000000      0.000000 
      6.35000       -0.0000     -0.000000      0.000000 
      6.40000       -0.0000     -0.000000      0.000000 
      6.45000       -0.0000     -0.000000      0.000000 
      6.50000       -0.0000     -0.000000      0.000000 
      6.55000       -0.0000     -0.000000      0.000000 
      6.60000       -0.0000     -0.000000      0.000000 
      6.65000       -0.0000     -0.000000      0.000000 
      6.70000       -0.0000     -0.000000      0.000000 
      6.75000       -0.0000     -0.000000      0.000000 
      6.80000       -0.0000     -0.000000      0.000000 
      6.85000       -0.0000     -0.000000      0.000000 
      6.90000        0.0000     -0.000000      0.000000 
      6.95000        0.0000      0.000000      0.000000 
      7.00000        0.0000      0.000000      0.000000 
      7.05000        0.0000      0.000000      0.000000 
      7.10000        0.0000      0.000000      0.000000 
      7.15000        0.0000      0.000000      0.000000 
      7.20000        0.0000      0.000000      0.000000 
      7.25000        0.0000      0.000000      0.000000 
      7.30000        0.0000     -0.000000      0.000000 
      7.35000       -0.0000     -0.000000      0.000000 
      7.40000       -0.0000     -0.000000      0.000000 
      7.45000       -0.0000     -0.000000      0.000000 
      7.50000       -0.0000     -0.000000      0.000000 
      7.55000       -0.0000     -0.000000      0.000000 
      7.60000       -0.0000     -0.000000      0.000000 
      7.65000       -0.0000     -0.000000      0.000000 
      7.70000       -0.0000     -0.000000      0.000000 
      7.75000       -0.0000     -0.000000      0.000000 
      7.80000       -0.0000     -0.000000      0.000000 
      7.85000       -0.0000     -0.000000      0.000000 
      7.90000       -0.0000     -0.000000      0.000000 
      7.95000       -0.0000     -0.000000      0.000000 
      8.00000       -0.0000     -0.000000      0.000000 
      8.05000       -0.0000     -0.000000      0.000000 
      8.10000       -0.0000     -0.000000      0.000000 
      8.15000       -0.0000     -0.000000      0.000000 
      8.20000       -0.0000     -0.000000      0.000000 
      8.25000       -0.0000     -0.000000      0.000000 
      8.30000       -0.0000     -0.000000      0.000000 
      8.35000       -0.0000     -0.000000      0.000000 
      8.40000       -0.0000     -0.000000      0.000000 
      8.45000        0.0000      0.000000      0.000000 
      8.50000        0.0000      0.000001      0.000000 
      8.55000        0.0000      0.000001      0.000000 
      8.60000        0.0000      0.000002      0.000000 
      8.65000        0.0000      0.000003      0.000000 
      8.70000        0.0000      0.000005      0.000000 
      8.75000        0.0000      0.000007      0.000000 
      8.80000        0.0000      0.000010      0.000000 
      8.85000        0.0000      0.000014      0.000000 
      8.90000        0.0000      0.000018      0.000000 
      8.95000        0.0000      0.000024      0.000000 
      9.00000        0.0000      0.000032      0.000000 
      9.05000        0.0000      0.000042      0.000000 
      9.10000        0.0000      0.000054      0.000000 
      9.15000        0.0000      0.000069      0.000000 
      9.20000        0.0000      0.000088      0.000000 
      9.25000        0.0000      0.000112      0.000000 
      9.30000        0.0000      0.000141      0.000000 
      9.35000        0.0000      0.000177      0.000000 
      9.40000        0.0000      0.000221      0.000000 
      9.45000        0.0000      0.000275      0.000000 
      9.50000        0.0000      0.000340      0.000000 
      9.55000        0.0001      0.000419      0.000000 
      9.60000        0.0001      0.000515      0.000000 
      9.65000        0.0001      0.000630      0.000000 
      9.70000        0.0001      0.000769      0.000000 
      9.75000        0.0001      0.000935      0.000000 
      9.80000        0.0001      0.001133      0.000000 
      9.85000        0.0002      0.001369      0.000000 
      9.90000        0.0002      0.001650      0.000000 
      9.95000        0.0002      0.001981      0.000000 
     10.00000        0.0003      0.002373      0.000000 
     10.05000        0.0003      0.002834      0.000000 
     10.10000        0.0004      0.003376      0.000000 
     10.15000        0.0005      0.004011      0.000000 
     10.20000        0.0006      0.004752      0.000000 
     10.25000        0.0007      0.005616      0.000000 
     10.30000        0.0008      0.006619      0.000000 
     10.35000        0.0010      0.007782      0.000000 
     10.40000        0.0011      0.009126      0.000000 
     10.45000        0.0013      0.010674      0.000000 
     10.50000        0.0015      0.012451      0.000000 
     10.55000        0.0018      0.014486      0.000000 
     10.60000        0.0021      0.016807      0.000000 
     10.65000        0.0024      0.019443      0.000000 
     10.70000        0.0027      0.022425      0.000000 
     10.75000        0.0032      0.025780      0.000000 
     10.80000        0.0036      0.029534      0.000000 
     10.85000        0.0041      0.033707      0.000000 
     10.90000        0.0047      0.038311      0.000000 
     10.95000        0.0053      0.043348      0.000000 
     11.00000        0.0060      0.048802      0.000000 
     11.05000        0.0068      0.054638      0.000000 
     11.10000        0.0075      0.060800      0.000000 
     11.15000        0.0083      0.067202      0.000000 
     11.20000        0.0092      0.073730      0.000000 
     11.25000        0.0100      0.080239      0.000000 
     11.30000        0.0108      0.086563      0.000000 
     11.35000        0.0115      0.092511      0.000000 
     11.40000        0.0122      0.097889      0.000000 
     11.45000        0.0128      0.102503      0.000000 
     11.50000        0.0133      0.106179      0.000000 
     11.55000        0.0136      0.108772      0.000000 
     11.60000        0.0138      0.110177      0.000000 
     11.65000        0.0138      0.110359      0.000000 
     11.70000        0.0137      0.109351      0.000000 
     11.75000        0.0134      0.107185      0.000000 
     11.80000        0.0130      0.103948      0.000000 
     11.85000        0.0125      0.099759      0.000000 
     11.90000        0.0119      0.094749      0.000000 
     11.95000        0.0112      0.089056      0.000000 
     12.00000        0.0105      0.082810      0.000000 
     12.05000        0.0097      0.076128      0.000000 
     12.10000        0.0089      0.069115      0.000000 
     12.15000        0.0080      0.061855      0.000000 
     12.20000        0.0071      0.054419      0.000000 
     12.25000        0.0063      0.046864      0.000000 
     12.30000        0.0054      0.039234      0.000000 
     12.35000        0.0045      0.031564      0.000000 
     12.40000        0.0036      0.023883      0.000000 
     12.45000        0.0027      0.016214      0.000000 
     12.50000        0.0018      0.008577      0.000000 
     12.55000        0.0009      0.000990      0.000000 
     12.60000        0.0000     -0.006532      0.000000 
     12.65000       -0.0008     -0.013972      0.000000 
     12.70000       -0.0017     -0.021315      0.000000 
     12.75000       -0.0025     -0.028542      0.000000 
     12.80000       -0.0033     -0.035635      0.000000 
     12.85000       -0.0041     -0.042570      0.000000 
     12.90000       -0.0049     -0.049319      0.000000 
     12.95000       -0.0057     -0.055848      0.000000 
     13.00000       -0.0064     -0.062115      0.000000 
     13.05000       -0.0071     -0.068063      0.000000 
     13.10000       -0.0077     -0.073619      0.000000 
     13.15000       -0.0083     -0.078687      0.000000 
     13.20000       -0.0088     -0.083132      0.000000 
     13.25000       -0.0092     -0.086772      0.000000 
     13.30000       -0.0095     -0.089355      0.000000 
     13.35000       -0.0097     -0.090522      0.000000 
     13.40000       -0.0096     -0.089777      0.000000 
     13.45000       -0.0092     -0.086418      0.000000 
     13.50000       -0.0084     -0.079532      0.000000 
     13.55000       -0.0070     -0.067909      0.000000 
     13.60000       -0.0049     -0.049945      0.000000 
     13.65000       -0.0017     -0.023856      0.000000 
     13.70000        0.0028      0.012042      0.000000 
     13.75000        0.0088      0.058531      0.000000 
     13.80000        0.0163      0.114672      0.000000 
     13.85000        0.0246      0.175787      0.000000 
     13.90000        0.0322      0.232591      0.000000 
     13.95000        0.0373      0.273606      0.000000 
     14.00000        0.0389      0.289654      0.000000 
     14.05000        0.0366      0.280536      0.000000 
     14.10000        0.0318      0.250320      0.000000 
     14.15000        0.0255      0.207148      0.000000 
     14.20000        0.0191      0.159899      0.000000 
     14.25000        0.0136      0.115240      0.000000 
     14.30000        0.0092      0.076665      0.000000 
     14.35000        0.0057      0.045174      0.000000 
     14.40000        0.0030      0.020184      0.000000 
     14.45000        0.0009      0.000403      0.000000 
     14.50000       -0.0008     -0.015568      0.000000 
     14.55000       -0.0022     -0.028932      0.000000 
     14.60000       -0.0035     -0.040604      0.000000 
     14.65000       -0.0047     -0.051219      0.000000 
     14.70000       -0.0058     -0.061205      0.000000 
     14.75000       -0.0069     -0.070820      0.000000 
     14.80000       -0.0080     -0.080207      0.000000 
     14.85000       -0.0091     -0.089437      0.000000 
     14.90000       -0.0101     -0.098533      0.000000 
     14.95000       -0.0111     -0.107486      0.000000 
     15.00000       -0.0121     -0.116271      0.000000 
     15.05000       -0.0131     -0.124848      0.000000 
     15.10000       -0.0141     -0.133156      0.000000 
     15.15000       -0.0150     -0.141103      0.000000 
     15.20000       -0.0158     -0.148549      0.000000 
     15.25000       -0.0166     -0.155269      0.000000 
     15.30000       -0.0172     -0.160881      0.000000 
     15.35000       -0.0177     -0.164781      0.000000 
     15.40000       -0.0178     -0.165906      0.000000 
     15.45000       -0.0175     -0.162447      0.000000 
     15.50000       -0.0163     -0.151473      0.000000 
     15.55000       -0.0137     -0.128501      0.000000 
     15.60000       -0.0087     -0.086164      0.000000 
     15.65000        0.0002     -0.016743      0.000000 
     15.70000        0.0146      0.088098      0.000000 
     15.75000        0.0343      0.224606      0.000000 
     15.80000        0.0533      0.362590      0.000000 
     15.85000        0.0646      0.452918      0.000000 
     15.90000        0.0632      0.460289      0.000000 
     15.95000        0.0517      0.403104      0.000000 
     16.00000        0.0360      0.303072      0.000000 
     16.05000        0.0212      0.196587      0.000000 
     16.10000        0.0100      0.104084      0.000000 
     16.15000        0.0024      0.033047      0.000000 
     16.20000       -0.0026     -0.017204      0.000000 
     16.25000       -0.0059     -0.051530      0.000000 
     16.30000       -0.0081     -0.074984      0.000000 
     16.35000       -0.0098     -0.091439      0.000000 
     16.40000       -0.0110     -0.103753      0.000000 
     16.45000       -0.0121     -0.113633      0.000000 
     16.50000       -0.0130     -0.122143      0.000000 
     16.55000       -0.0139     -0.129886      0.000000 
     16.60000       -0.0147     -0.137208      0.000000 
     16.65000       -0.0156     -0.144308      0.000000 
     16.70000       -0.0164     -0.151300      0.000000 
     16.75000       -0.0172     -0.158242      0.000000 
     16.80000       -0.0179     -0.165153      0.000000 
     16.85000       -0.0187     -0.172024      0.000000 
     16.90000       -0.0195     -0.178829      0.000000 
     16.95000       -0.0202     -0.185536      0.000000 
     17.00000       -0.0210     -0.192125      0.000000 
     17.05000       -0.0217     -0.198582      0.000000 
     17.10000       -0.0225     -0.204906      0.000000 
     17.15000       -0.0232     -0.211091      0.000000 
     17.20000       -0.0239     -0.217120      0.000000 
     17.25000       -0.0246     -0.222950      0.000000 
     17.30000       -0.0252     -0.228511      0.000000 
     17.35000       -0.0258     -0.233697      0.000000 
     17.40000       -0.0264     -0.238353      0.000000 
     17.45000       -0.0269     -0.242248      0.000000 
     17.50000       -0.0272     -0.245020      0.000000 
     17.55000       -0.0274     -0.246065      0.000000 
     17.60000       -0.0272     -0.244417      0.000000 
     17.65000       -0.0266     -0.238416      0.000000 
     17.70000       -0.0253     -0.225529      0.000000 
     17.75000       -0.0227     -0.202232      0.000000 
     17.80000       -0.0181     -0.162243      0.000000 
     17.85000       -0.0105     -0.099705      0.000000 
     17.90000        0.0011     -0.008520      0.000000 
     17.95000        0.0166      0.107922      0.000000 
     18.00000        0.0326      0.229802      0.000000 
     18.05000        0.0440      0.325479      0.000000 
     18.10000        0.0473      0.358422      0.000000 
     18.15000        0.0413      0.331692      0.000000 
     18.20000        0.0302      0.261974      0.000000 
     18.25000        0.0179      0.175073      0.000000 
     18.30000        0.0075      0.092921      0.000000 
     18.35000        0.0002      0.027993      0.000000 
     18.40000       -0.0044     -0.017559      0.000000 
     18.45000       -0.0070     -0.045770      0.000000 
     18.50000       -0.0083     -0.060886      0.000000 
     18.55000       -0.0086     -0.066652      0.000000 
     18.60000       -0.0083     -0.066198      0.000000 
     18.65000       -0.0076     -0.061806      0.000000 
     18.70000       -0.0068     -0.055033      0.000000 
     18.75000       -0.0058     -0.047028      0.000000 
     18.80000       -0.0049     -0.038698      0.000000 
     18.85000       -0.0040     -0.030826      0.000000 
     18.90000       -0.0033     -0.024074      0.000000 
     18.95000       -0.0028     -0.018989      0.000000 
     19.00000       -0.0025     -0.015940      0.000000 
     19.05000       -0.0025     -0.015118      0.000000 
     19.10000       -0.0027     -0.016480      0.000000 
     19.15000       -0.0032     -0.019811      0.000000 
     19.20000       -0.0038     -0.024775      0.000000 
     19.25000       -0.0046     -0.030934      0.000000 
     19.30000       -0.0054     -0.037856      0.000000 
     19.35000       -0.0063     -0.045160      0.000000 
