%
%
% Run:      Table:GAUGE3            SWASH version:11.01AB
%
%       Tsec          Watlev      X-vel         Y-vel      
%       [s]           [m]           [m/s]         [m/s]    
%
      0.00000        0.0000      0.000000      0.000000 
      0.05000       -0.0000     -0.000000      0.000000 
      0.10000        0.0000      0.000000      0.000000 
      0.15000       -0.0000     -0.000000      0.000000 
      0.20000        0.0000      0.000000      0.000000 
      0.25000       -0.0000     -0.000000      0.000000 
      0.30000       -0.0000     -0.000000      0.000000 
      0.35000       -0.0000      0.000000      0.000000 
      0.40000       -0.0000     -0.000000      0.000000 
      0.45000        0.0000      0.000000      0.000000 
      0.50000        0.0000      0.000000      0.000000 
      0.55000       -0.0000     -0.000000      0.000000 
      0.60000       -0.0000     -0.000000      0.000000 
      0.65000       -0.0000     -0.000000      0.000000 
      0.70000        0.0000      0.000000      0.000000 
      0.75000       -0.0000     -0.000000      0.000000 
      0.80000       -0.0000     -0.000000      0.000000 
      0.85000       -0.0000     -0.000000      0.000000 
      0.90000       -0.0000     -0.000000      0.000000 
      0.95000       -0.0000      0.000000      0.000000 
      1.00000        0.0000      0.000000      0.000000 
      1.05000        0.0000      0.000000      0.000000 
      1.10000        0.0000      0.000000      0.000000 
      1.15000        0.0000      0.000000      0.000000 
      1.20000        0.0000      0.000000      0.000000 
      1.25000        0.0000      0.000000      0.000000 
      1.30000        0.0000      0.000000      0.000000 
      1.35000        0.0000      0.000000      0.000000 
      1.40000        0.0000      0.000000      0.000000 
      1.45000        0.0000      0.000000      0.000000 
      1.50000        0.0000      0.000000      0.000000 
      1.55000        0.0000      0.000000      0.000000 
      1.60000        0.0000      0.000000      0.000000 
      1.65000       -0.0000     -0.000000      0.000000 
      1.70000       -0.0000     -0.000000      0.000000 
      1.75000       -0.0000     -0.000000      0.000000 
      1.80000       -0.0000     -0.000000      0.000000 
      1.85000       -0.0000     -0.000000      0.000000 
      1.90000       -0.0000     -0.000000      0.000000 
      1.95000       -0.0000     -0.000000      0.000000 
      2.00000       -0.0000     -0.000000      0.000000 
      2.05000       -0.0000     -0.000000      0.000000 
      2.10000       -0.0000     -0.000000      0.000000 
      2.15000       -0.0000     -0.000000      0.000000 
      2.20000       -0.0000     -0.000000      0.000000 
      2.25000       -0.0000     -0.000000      0.000000 
      2.30000       -0.0000     -0.000000      0.000000 
      2.35000       -0.0000     -0.000000      0.000000 
      2.40000       -0.0000     -0.000000      0.000000 
      2.45000       -0.0000      0.000000      0.000000 
      2.50000        0.0000      0.000000      0.000000 
      2.55000        0.0000      0.000000      0.000000 
      2.60000        0.0000      0.000000      0.000000 
      2.65000        0.0000      0.000000      0.000000 
      2.70000        0.0000      0.000000      0.000000 
      2.75000        0.0000      0.000000      0.000000 
      2.80000        0.0000      0.000000      0.000000 
      2.85000        0.0000      0.000000      0.000000 
      2.90000        0.0000      0.000000      0.000000 
      2.95000        0.0000      0.000000      0.000000 
      3.00000        0.0000      0.000000      0.000000 
      3.05000        0.0000      0.000000      0.000000 
      3.10000        0.0000      0.000000      0.000000 
      3.15000        0.0000      0.000000      0.000000 
      3.20000        0.0000      0.000000      0.000000 
      3.25000        0.0000      0.000000      0.000000 
      3.30000        0.0000      0.000000      0.000000 
      3.35000       -0.0000     -0.000000      0.000000 
      3.40000       -0.0000     -0.000000      0.000000 
      3.45000       -0.0000     -0.000001      0.000000 
      3.50000       -0.0000     -0.000001      0.000000 
      3.55000       -0.0000     -0.000001      0.000000 
      3.60000       -0.0000     -0.000002      0.000000 
      3.65000       -0.0000     -0.000002      0.000000 
      3.70000       -0.0000     -0.000002      0.000000 
      3.75000       -0.0000     -0.000003      0.000000 
      3.80000       -0.0000     -0.000003      0.000000 
      3.85000       -0.0000     -0.000003      0.000000 
      3.90000       -0.0000     -0.000004      0.000000 
      3.95000       -0.0000     -0.000004      0.000000 
      4.00000       -0.0000     -0.000004      0.000000 
      4.05000       -0.0000     -0.000004      0.000000 
      4.10000       -0.0000     -0.000004      0.000000 
      4.15000       -0.0000     -0.000004      0.000000 
      4.20000       -0.0000     -0.000004      0.000000 
      4.25000       -0.0000     -0.000004      0.000000 
      4.30000       -0.0000     -0.000004      0.000000 
      4.35000       -0.0000     -0.000004      0.000000 
      4.40000       -0.0000     -0.000004      0.000000 
      4.45000       -0.0000     -0.000005      0.000000 
      4.50000       -0.0000     -0.000006      0.000000 
      4.55000       -0.0000     -0.000007      0.000000 
      4.60000       -0.0000     -0.000009      0.000000 
      4.65000       -0.0000     -0.000012      0.000000 
      4.70000       -0.0000     -0.000016      0.000000 
      4.75000       -0.0000     -0.000020      0.000000 
      4.80000       -0.0000     -0.000026      0.000000 
      4.85000       -0.0000     -0.000032      0.000000 
      4.90000       -0.0000     -0.000039      0.000000 
      4.95000       -0.0000     -0.000047      0.000000 
      5.00000       -0.0000     -0.000056      0.000000 
      5.05000       -0.0000     -0.000065      0.000000 
      5.10000       -0.0000     -0.000073      0.000000 
      5.15000       -0.0000     -0.000081      0.000000 
      5.20000       -0.0000     -0.000086      0.000000 
      5.25000       -0.0000     -0.000089      0.000000 
      5.30000       -0.0000     -0.000088      0.000000 
      5.35000       -0.0000     -0.000081      0.000000 
      5.40000       -0.0000     -0.000066      0.000000 
      5.45000       -0.0000     -0.000040      0.000000 
      5.50000       -0.0000     -0.000001      0.000000 
      5.55000        0.0000      0.000057      0.000000 
      5.60000        0.0000      0.000137      0.000000 
      5.65000        0.0000      0.000247      0.000000 
      5.70000        0.0001      0.000393      0.000000 
      5.75000        0.0001      0.000584      0.000000 
      5.80000        0.0001      0.000831      0.000000 
      5.85000        0.0002      0.001146      0.000000 
      5.90000        0.0003      0.001544      0.000000 
      5.95000        0.0003      0.002043      0.000000 
      6.00000        0.0004      0.002665      0.000000 
      6.05000        0.0006      0.003433      0.000000 
      6.10000        0.0007      0.004377      0.000000 
      6.15000        0.0009      0.005529      0.000000 
      6.20000        0.0012      0.006926      0.000000 
      6.25000        0.0015      0.008614      0.000000 
      6.30000        0.0018      0.010640      0.000000 
      6.35000        0.0022      0.013060      0.000000 
      6.40000        0.0027      0.015935      0.000000 
      6.45000        0.0033      0.019332      0.000000 
      6.50000        0.0040      0.023322      0.000000 
      6.55000        0.0049      0.027981      0.000000 
      6.60000        0.0058      0.033388      0.000000 
      6.65000        0.0069      0.039619      0.000000 
      6.70000        0.0082      0.046744      0.000000 
      6.75000        0.0097      0.054825      0.000000 
      6.80000        0.0113      0.063904      0.000000 
      6.85000        0.0132      0.073995      0.000000 
      6.90000        0.0152      0.085075      0.000000 
      6.95000        0.0174      0.097075      0.000000 
      7.00000        0.0198      0.109860      0.000000 
      7.05000        0.0224      0.123230      0.000000 
      7.10000        0.0250      0.136908      0.000000 
      7.15000        0.0276      0.150539      0.000000 
      7.20000        0.0302      0.163692      0.000000 
      7.25000        0.0326      0.175895      0.000000 
      7.30000        0.0347      0.186637      0.000000 
      7.35000        0.0364      0.195423      0.000000 
      7.40000        0.0376      0.201807      0.000000 
      7.45000        0.0383      0.205415      0.000000 
      7.50000        0.0383      0.206025      0.000000 
      7.55000        0.0378      0.203568      0.000000 
      7.60000        0.0367      0.198106      0.000000 
      7.65000        0.0350      0.189833      0.000000 
      7.70000        0.0329      0.179066      0.000000 
      7.75000        0.0304      0.166192      0.000000 
      7.80000        0.0277      0.151641      0.000000 
      7.85000        0.0247      0.135841      0.000000 
      7.90000        0.0217      0.119189      0.000000 
      7.95000        0.0186      0.102037      0.000000 
      8.00000        0.0155      0.084677      0.000000 
      8.05000        0.0124      0.067342      0.000000 
      8.10000        0.0094      0.050209      0.000000 
      8.15000        0.0065      0.033403      0.000000 
      8.20000        0.0037      0.017013      0.000000 
      8.25000        0.0010      0.001090      0.000000 
      8.30000       -0.0016     -0.014330      0.000000 
      8.35000       -0.0042     -0.029226      0.000000 
      8.40000       -0.0066     -0.043587      0.000000 
      8.45000       -0.0089     -0.057400      0.000000 
      8.50000       -0.0112     -0.070647      0.000000 
      8.55000       -0.0133     -0.083305      0.000000 
      8.60000       -0.0154     -0.095335      0.000000 
      8.65000       -0.0173     -0.106681      0.000000 
      8.70000       -0.0191     -0.117265      0.000000 
      8.75000       -0.0207     -0.126977      0.000000 
      8.80000       -0.0222     -0.135670      0.000000 
      8.85000       -0.0235     -0.143148      0.000000 
      8.90000       -0.0246     -0.149138      0.000000 
      8.95000       -0.0253     -0.153291      0.000000 
      9.00000       -0.0257     -0.155144      0.000000 
      9.05000       -0.0257     -0.154094      0.000000 
      9.10000       -0.0251     -0.149340      0.000000 
      9.15000       -0.0237     -0.139959      0.000000 
      9.20000       -0.0214     -0.124715      0.000000 
      9.25000       -0.0178     -0.102276      0.000000 
      9.30000       -0.0127     -0.071180      0.000000 
      9.35000       -0.0057     -0.030030      0.000000 
      9.40000        0.0037      0.022185      0.000000 
      9.45000        0.0158      0.085400      0.000000 
      9.50000        0.0307      0.158447      0.000000 
      9.55000        0.0480      0.237718      0.000000 
      9.60000        0.0665      0.316835      0.000000 
      9.65000        0.0828      0.386027      0.000000 
      9.70000        0.0930      0.432496      0.000000 
      9.75000        0.0943      0.446881      0.000000 
      9.80000        0.0871      0.427721      0.000000 
      9.85000        0.0736      0.379992      0.000000 
      9.90000        0.0570      0.312936      0.000000 
      9.95000        0.0403      0.237266      0.000000 
     10.00000        0.0252      0.161140      0.000000 
     10.05000        0.0123      0.090004      0.000000 
     10.10000        0.0017      0.026783      0.000000 
     10.15000       -0.0069     -0.027433      0.000000 
     10.20000       -0.0138     -0.072891      0.000000 
     10.25000       -0.0194     -0.110589      0.000000 
     10.30000       -0.0239     -0.141820      0.000000 
     10.35000       -0.0278     -0.167833      0.000000 
     10.40000       -0.0310     -0.189866      0.000000 
     10.45000       -0.0339     -0.208878      0.000000 
     10.50000       -0.0364     -0.225654      0.000000 
     10.55000       -0.0388     -0.240687      0.000000 
     10.60000       -0.0409     -0.254380      0.000000 
     10.65000       -0.0429     -0.267012      0.000000 
     10.70000       -0.0448     -0.278738      0.000000 
     10.75000       -0.0466     -0.289620      0.000000 
     10.80000       -0.0483     -0.299642      0.000000 
     10.85000       -0.0498     -0.308715      0.000000 
     10.90000       -0.0511     -0.316611      0.000000 
     10.95000       -0.0523     -0.323001      0.000000 
     11.00000       -0.0531     -0.327361      0.000000 
     11.05000       -0.0536     -0.328953      0.000000 
     11.10000       -0.0535     -0.326627      0.000000 
     11.15000       -0.0527     -0.318693      0.000000 
     11.20000       -0.0507     -0.303002      0.000000 
     11.25000       -0.0472     -0.276403      0.000000 
     11.30000       -0.0414     -0.234697      0.000000 
     11.35000       -0.0322     -0.173399      0.000000 
     11.40000       -0.0183     -0.087359      0.000000 
     11.45000        0.0026      0.027285      0.000000 
     11.50000        0.0342      0.173050      0.000000 
     11.55000        0.0793      0.348454      0.000000 
     11.60000        0.1249      0.530837      0.000000 
     11.65000        0.1389      0.574777      0.000000 
     11.70000        0.1292      0.534663      0.000000 
     11.75000        0.1114      0.487882      0.000000 
     11.80000        0.0807      0.383402      0.000000 
     11.85000        0.0469      0.258069      0.000000 
     11.90000        0.0175      0.139725      0.000000 
     11.95000       -0.0049      0.040056      0.000000 
     12.00000       -0.0209     -0.037224      0.000000 
     12.05000       -0.0320     -0.094935      0.000000 
     12.10000       -0.0396     -0.137779      0.000000 
     12.15000       -0.0449     -0.169607      0.000000 
     12.20000       -0.0485     -0.195955      0.000000 
     12.25000       -0.0509     -0.219079      0.000000 
     12.30000       -0.0526     -0.239826      0.000000 
     12.35000       -0.0537     -0.259208      0.000000 
     12.40000       -0.0544     -0.277340      0.000000 
     12.45000       -0.0549     -0.294039      0.000000 
     12.50000       -0.0553     -0.309030      0.000000 
     12.55000       -0.0556     -0.321965      0.000000 
     12.60000       -0.0560     -0.332650      0.000000 
     12.65000       -0.0566     -0.340494      0.000000 
     12.70000       -0.0575     -0.345157      0.000000 
     12.75000       -0.0586     -0.346564      0.000000 
     12.80000       -0.0598     -0.345339      0.000000 
     12.85000       -0.0608     -0.342671      0.000000 
     12.90000       -0.0612     -0.340173      0.000000 
     12.95000       -0.0609     -0.338898      0.000000 
     13.00000       -0.0597     -0.338908      0.000000 
     13.05000       -0.0580     -0.338895      0.000000 
     13.10000       -0.0560     -0.336202      0.000000 
     13.15000       -0.0542     -0.328009      0.000000 
     13.20000       -0.0524     -0.312049      0.000000 
     13.25000       -0.0502     -0.287571      0.000000 
     13.30000       -0.0471     -0.254633      0.000000 
     13.35000       -0.0422     -0.213387      0.000000 
     13.40000       -0.0348     -0.163207      0.000000 
     13.45000       -0.0245     -0.102485      0.000000 
     13.50000       -0.0108     -0.029558      0.000000 
     13.55000        0.0065      0.056136      0.000000 
     13.60000        0.0270      0.152296      0.000000 
     13.65000        0.0489      0.251566      0.000000 
     13.70000        0.0684      0.340225      0.000000 
     13.75000        0.0804      0.398896      0.000000 
     13.80000        0.0825      0.419528      0.000000 
     13.85000        0.0759      0.402621      0.000000 
     13.90000        0.0639      0.358636      0.000000 
     13.95000        0.0500      0.299560      0.000000 
     14.00000        0.0369      0.236127      0.000000 
     14.05000        0.0256      0.175988      0.000000 
     14.10000        0.0166      0.123287      0.000000 
     14.15000        0.0096      0.080174      0.000000 
     14.20000        0.0044      0.046823      0.000000 
     14.25000        0.0007      0.022633      0.000000 
     14.30000       -0.0018      0.006349      0.000000 
     14.35000       -0.0033     -0.003354      0.000000 
     14.40000       -0.0041     -0.008011      0.000000 
     14.45000       -0.0043     -0.009112      0.000000 
     14.50000       -0.0041     -0.008086      0.000000 
     14.55000       -0.0037     -0.006197      0.000000 
     14.60000       -0.0033     -0.004643      0.000000 
     14.65000       -0.0032     -0.004669      0.000000 
     14.70000       -0.0035     -0.007149      0.000000 
     14.75000       -0.0043     -0.012602      0.000000 
     14.80000       -0.0056     -0.021231      0.000000 
     14.85000       -0.0076     -0.032981      0.000000 
     14.90000       -0.0100     -0.047319      0.000000 
     14.95000       -0.0129     -0.063877      0.000000 
     15.00000       -0.0161     -0.081576      0.000000 
     15.05000       -0.0194     -0.099654      0.000000 
     15.10000       -0.0227     -0.117555      0.000000 
     15.15000       -0.0258     -0.134493      0.000000 
     15.20000       -0.0287     -0.149963      0.000000 
     15.25000       -0.0310     -0.163362      0.000000 
     15.30000       -0.0328     -0.174141      0.000000 
     15.35000       -0.0339     -0.181669      0.000000 
     15.40000       -0.0342     -0.185123      0.000000 
     15.45000       -0.0336     -0.183623      0.000000 
     15.50000       -0.0318     -0.176356      0.000000 
     15.55000       -0.0288     -0.162213      0.000000 
     15.60000       -0.0243     -0.140376      0.000000 
     15.65000       -0.0181     -0.110131      0.000000 
     15.70000       -0.0100     -0.071213      0.000000 
     15.75000       -0.0000     -0.024133      0.000000 
     15.80000        0.0118      0.029583      0.000000 
     15.85000        0.0247      0.086763      0.000000 
     15.90000        0.0375      0.142628      0.000000 
     15.95000        0.0480      0.190650      0.000000 
     16.00000        0.0542      0.222158      0.000000 
     16.05000        0.0550      0.234213      0.000000 
     16.10000        0.0506      0.225892      0.000000 
     16.15000        0.0422      0.201105      0.000000 
     16.20000        0.0318      0.165076      0.000000 
     16.25000        0.0210      0.124773      0.000000 
     16.30000        0.0111      0.086393      0.000000 
     16.35000        0.0031      0.054535      0.000000 
     16.40000       -0.0030      0.032060      0.000000 
     16.45000       -0.0068      0.020663      0.000000 
     16.50000       -0.0085      0.020259      0.000000 
     16.55000       -0.0080      0.030412      0.000000 
     16.60000       -0.0053      0.049802      0.000000 
     16.65000       -0.0007      0.076880      0.000000 
     16.70000        0.0057      0.109350      0.000000 
     16.75000        0.0132      0.144174      0.000000 
     16.80000        0.0212      0.177528      0.000000 
     16.85000        0.0282      0.204758      0.000000 
     16.90000        0.0332      0.221400      0.000000 
     16.95000        0.0353      0.224573      0.000000 
     17.00000        0.0344      0.213881      0.000000 
     17.05000        0.0309      0.191354      0.000000 
     17.10000        0.0256      0.160154      0.000000 
     17.15000        0.0194      0.124375      0.000000 
     17.20000        0.0130      0.087881      0.000000 
     17.25000        0.0069      0.053816      0.000000 
     17.30000        0.0015      0.024532      0.000000 
     17.35000       -0.0033      0.001360      0.000000 
     17.40000       -0.0074     -0.015286      0.000000 
     17.45000       -0.0108     -0.025873      0.000000 
     17.50000       -0.0135     -0.031364      0.000000 
     17.55000       -0.0154     -0.033166      0.000000 
     17.60000       -0.0167     -0.032668      0.000000 
     17.65000       -0.0172     -0.031232      0.000000 
     17.70000       -0.0171     -0.029990      0.000000 
     17.75000       -0.0164     -0.029712      0.000000 
     17.80000       -0.0152     -0.030849      0.000000 
     17.85000       -0.0137     -0.033472      0.000000 
     17.90000       -0.0120     -0.037156      0.000000 
     17.95000       -0.0102     -0.041218      0.000000 
     18.00000       -0.0087     -0.044841      0.000000 
     18.05000       -0.0075     -0.047104      0.000000 
     18.10000       -0.0066     -0.047306      0.000000 
     18.15000       -0.0061     -0.045055      0.000000 
     18.20000       -0.0059     -0.040302      0.000000 
     18.25000       -0.0060     -0.033505      0.000000 
     18.30000       -0.0062     -0.025430      0.000000 
     18.35000       -0.0064     -0.017074      0.000000 
     18.40000       -0.0065     -0.009503      0.000000 
     18.45000       -0.0065     -0.003580      0.000000 
     18.50000       -0.0063     -0.000050      0.000000 
     18.55000       -0.0061      0.000835      0.000000 
     18.60000       -0.0058     -0.000759      0.000000 
     18.65000       -0.0055     -0.003961      0.000000 
     18.70000       -0.0051     -0.007505      0.000000 
     18.75000       -0.0046     -0.009467      0.000000 
     18.80000       -0.0038     -0.007535      0.000000 
     18.85000       -0.0023      0.000875      0.000000 
     18.90000        0.0002      0.018258      0.000000 
     18.95000        0.0045      0.046809      0.000000 
     19.00000        0.0110      0.087835      0.000000 
     19.05000        0.0206      0.141402      0.000000 
     19.10000        0.0336      0.205831      0.000000 
     19.15000        0.0499      0.277556      0.000000 
     19.20000        0.0680      0.349995      0.000000 
     19.25000        0.0832      0.411430      0.000000 
