%
%
% Run:      Table:GAUGE6            SWASH version:11.01AB
%
%       Tsec          Watlev      X-vel         Y-vel      
%       [s]           [m]           [m/s]         [m/s]    
%
      0.00000        0.0000      0.000000      0.000000 
      0.05000        0.0000      0.000000      0.000000 
      0.10000        0.0000      0.000000      0.000000 
      0.15000        0.0000      0.000000      0.000000 
      0.20000        0.0000      0.000000      0.000000 
      0.25000        0.0000      0.000000      0.000000 
      0.30000        0.0000      0.000000      0.000000 
      0.35000        0.0000      0.000000      0.000000 
      0.40000        0.0000      0.000000      0.000000 
      0.45000        0.0000      0.000000      0.000000 
      0.50000       -0.0000      0.000000      0.000000 
      0.55000       -0.0000     -0.000000      0.000000 
      0.60000        0.0000      0.000000      0.000000 
      0.65000        0.0000      0.000000      0.000000 
      0.70000        0.0000      0.000000      0.000000 
      0.75000        0.0000     -0.000000      0.000000 
      0.80000       -0.0000     -0.000000      0.000000 
      0.85000       -0.0000     -0.000000      0.000000 
      0.90000       -0.0000     -0.000000      0.000000 
      0.95000       -0.0000     -0.000000      0.000000 
      1.00000       -0.0000     -0.000000      0.000000 
      1.05000       -0.0000     -0.000000      0.000000 
      1.10000       -0.0000     -0.000000      0.000000 
      1.15000       -0.0000     -0.000000      0.000000 
      1.20000       -0.0000     -0.000000      0.000000 
      1.25000       -0.0000     -0.000000      0.000000 
      1.30000       -0.0000     -0.000000      0.000000 
      1.35000       -0.0000     -0.000000      0.000000 
      1.40000       -0.0000     -0.000000      0.000000 
      1.45000       -0.0000     -0.000000      0.000000 
      1.50000       -0.0000     -0.000000      0.000000 
      1.55000        0.0000     -0.000000      0.000000 
      1.60000        0.0000      0.000000      0.000000 
      1.65000        0.0000      0.000000      0.000000 
      1.70000        0.0000      0.000000      0.000000 
      1.75000        0.0000      0.000000      0.000000 
      1.80000        0.0000      0.000000      0.000000 
      1.85000        0.0000      0.000000      0.000000 
      1.90000        0.0000      0.000000      0.000000 
      1.95000        0.0000      0.000000      0.000000 
      2.00000        0.0000      0.000000      0.000000 
      2.05000        0.0000      0.000000      0.000000 
      2.10000        0.0000      0.000000      0.000000 
      2.15000        0.0000      0.000000      0.000000 
      2.20000        0.0000      0.000000      0.000000 
      2.25000        0.0000      0.000000      0.000000 
      2.30000        0.0000      0.000000      0.000000 
      2.35000        0.0000      0.000000      0.000000 
      2.40000        0.0000      0.000000      0.000000 
      2.45000       -0.0000     -0.000000      0.000000 
      2.50000       -0.0000     -0.000000      0.000000 
      2.55000       -0.0000     -0.000000      0.000000 
      2.60000       -0.0000     -0.000000      0.000000 
      2.65000       -0.0000     -0.000000      0.000000 
      2.70000       -0.0000     -0.000000      0.000000 
      2.75000       -0.0000     -0.000000      0.000000 
      2.80000       -0.0000     -0.000000      0.000000 
      2.85000       -0.0000     -0.000000      0.000000 
      2.90000       -0.0000     -0.000000      0.000000 
      2.95000       -0.0000     -0.000000      0.000000 
      3.00000       -0.0000     -0.000000      0.000000 
      3.05000       -0.0000     -0.000000      0.000000 
      3.10000       -0.0000     -0.000000      0.000000 
      3.15000       -0.0000     -0.000000      0.000000 
      3.20000       -0.0000     -0.000000      0.000000 
      3.25000       -0.0000     -0.000000      0.000000 
      3.30000       -0.0000     -0.000000      0.000000 
      3.35000       -0.0000     -0.000000      0.000000 
      3.40000       -0.0000     -0.000000      0.000000 
      3.45000        0.0000     -0.000000      0.000000 
      3.50000        0.0000      0.000000      0.000000 
      3.55000        0.0000      0.000000      0.000000 
      3.60000        0.0000      0.000000      0.000000 
      3.65000        0.0000      0.000000      0.000000 
      3.70000        0.0000      0.000000      0.000000 
      3.75000        0.0000      0.000000      0.000000 
      3.80000        0.0000      0.000000      0.000000 
      3.85000        0.0000      0.000000      0.000000 
      3.90000        0.0000      0.000000      0.000000 
      3.95000        0.0000      0.000000      0.000000 
      4.00000        0.0000      0.000000      0.000000 
      4.05000        0.0000      0.000000      0.000000 
      4.10000        0.0000      0.000000      0.000000 
      4.15000        0.0000      0.000000      0.000000 
      4.20000        0.0000      0.000000      0.000000 
      4.25000        0.0000      0.000000      0.000000 
      4.30000        0.0000      0.000000      0.000000 
      4.35000        0.0000      0.000000      0.000000 
      4.40000        0.0000      0.000000      0.000000 
      4.45000        0.0000      0.000000      0.000000 
      4.50000        0.0000      0.000000      0.000000 
      4.55000       -0.0000     -0.000000      0.000000 
      4.60000       -0.0000     -0.000000      0.000000 
      4.65000       -0.0000     -0.000000      0.000000 
      4.70000       -0.0000     -0.000000      0.000000 
      4.75000       -0.0000     -0.000000      0.000000 
      4.80000       -0.0000     -0.000000      0.000000 
      4.85000       -0.0000     -0.000000      0.000000 
      4.90000       -0.0000     -0.000000      0.000000 
      4.95000       -0.0000     -0.000000      0.000000 
      5.00000       -0.0000     -0.000000      0.000000 
      5.05000       -0.0000     -0.000000      0.000000 
      5.10000       -0.0000     -0.000000      0.000000 
      5.15000       -0.0000     -0.000000      0.000000 
      5.20000       -0.0000     -0.000000      0.000000 
      5.25000       -0.0000     -0.000000      0.000000 
      5.30000       -0.0000     -0.000000      0.000000 
      5.35000       -0.0000     -0.000000      0.000000 
      5.40000       -0.0000     -0.000000      0.000000 
      5.45000       -0.0000     -0.000000      0.000000 
      5.50000       -0.0000     -0.000000      0.000000 
      5.55000       -0.0000     -0.000000      0.000000 
      5.60000       -0.0000     -0.000000      0.000000 
      5.65000       -0.0000     -0.000000      0.000000 
      5.70000        0.0000      0.000000      0.000000 
      5.75000        0.0000      0.000000      0.000000 
      5.80000        0.0000      0.000000      0.000000 
      5.85000        0.0000      0.000000      0.000000 
      5.90000        0.0000      0.000000      0.000000 
      5.95000        0.0000      0.000000      0.000000 
      6.00000        0.0000      0.000000      0.000000 
      6.05000        0.0000      0.000000      0.000000 
      6.10000        0.0000      0.000000      0.000000 
      6.15000        0.0000      0.000000      0.000000 
      6.20000        0.0000      0.000000      0.000000 
      6.25000        0.0000      0.000000      0.000000 
      6.30000        0.0000      0.000000      0.000000 
      6.35000        0.0000      0.000000      0.000000 
      6.40000        0.0000      0.000000      0.000000 
      6.45000        0.0000      0.000000      0.000000 
      6.50000        0.0000      0.000000      0.000000 
      6.55000        0.0000      0.000000      0.000000 
      6.60000        0.0000      0.000000      0.000000 
      6.65000        0.0000      0.000000      0.000000 
      6.70000        0.0000      0.000000      0.000000 
      6.75000        0.0000      0.000000      0.000000 
      6.80000        0.0000      0.000000      0.000000 
      6.85000       -0.0000     -0.000000      0.000000 
      6.90000       -0.0000     -0.000000      0.000000 
      6.95000       -0.0000     -0.000000      0.000000 
      7.00000       -0.0000     -0.000000      0.000000 
      7.05000       -0.0000     -0.000000      0.000000 
      7.10000       -0.0000     -0.000000      0.000000 
      7.15000       -0.0000     -0.000000      0.000000 
      7.20000       -0.0000     -0.000000      0.000000 
      7.25000       -0.0000     -0.000000      0.000000 
      7.30000       -0.0000     -0.000000      0.000000 
      7.35000       -0.0000     -0.000000      0.000000 
      7.40000       -0.0000     -0.000000      0.000000 
      7.45000       -0.0000     -0.000000      0.000000 
      7.50000       -0.0000     -0.000000      0.000000 
      7.55000       -0.0000     -0.000000      0.000000 
      7.60000       -0.0000     -0.000000      0.000000 
      7.65000       -0.0000     -0.000000      0.000000 
      7.70000       -0.0000     -0.000000      0.000000 
      7.75000       -0.0000     -0.000000      0.000000 
      7.80000       -0.0000     -0.000000      0.000000 
      7.85000       -0.0000     -0.000000      0.000000 
      7.90000       -0.0000     -0.000000      0.000000 
      7.95000       -0.0000     -0.000000      0.000000 
      8.00000       -0.0000     -0.000000      0.000000 
      8.05000        0.0000      0.000000      0.000000 
      8.10000        0.0000      0.000000      0.000000 
      8.15000        0.0000      0.000000      0.000000 
      8.20000        0.0000      0.000000      0.000000 
      8.25000        0.0000      0.000000      0.000000 
      8.30000        0.0000      0.000000      0.000000 
      8.35000        0.0000      0.000000      0.000000 
      8.40000        0.0000      0.000000      0.000000 
      8.45000        0.0000      0.000000      0.000000 
      8.50000        0.0000      0.000000      0.000000 
      8.55000        0.0000      0.000000      0.000000 
      8.60000        0.0000      0.000000      0.000000 
      8.65000        0.0000      0.000000      0.000000 
      8.70000        0.0000      0.000000      0.000000 
      8.75000        0.0000      0.000000      0.000000 
      8.80000        0.0000      0.000000      0.000000 
      8.85000       -0.0000     -0.000000      0.000000 
      8.90000       -0.0000     -0.000000      0.000000 
      8.95000       -0.0000     -0.000000      0.000000 
      9.00000       -0.0000     -0.000000      0.000000 
      9.05000       -0.0000     -0.000000      0.000000 
      9.10000       -0.0000     -0.000000      0.000000 
      9.15000       -0.0000     -0.000000      0.000000 
      9.20000       -0.0000     -0.000000      0.000000 
      9.25000       -0.0000     -0.000000      0.000000 
      9.30000       -0.0000     -0.000000      0.000000 
      9.35000       -0.0000     -0.000000      0.000000 
      9.40000       -0.0000     -0.000000      0.000000 
      9.45000       -0.0000     -0.000000      0.000000 
      9.50000       -0.0000     -0.000000      0.000000 
      9.55000       -0.0000     -0.000000      0.000000 
      9.60000       -0.0000     -0.000000      0.000000 
      9.65000       -0.0000     -0.000000      0.000000 
      9.70000       -0.0000     -0.000000      0.000000 
      9.75000       -0.0000     -0.000001      0.000000 
      9.80000       -0.0000     -0.000001      0.000000 
      9.85000       -0.0000     -0.000001      0.000000 
      9.90000       -0.0000     -0.000001      0.000000 
      9.95000       -0.0000     -0.000001      0.000000 
     10.00000       -0.0000     -0.000001      0.000000 
     10.05000       -0.0000     -0.000001      0.000000 
     10.10000       -0.0000     -0.000001      0.000000 
     10.15000       -0.0000     -0.000001      0.000000 
     10.20000       -0.0000     -0.000002      0.000000 
     10.25000       -0.0000     -0.000002      0.000000 
     10.30000       -0.0000     -0.000002      0.000000 
     10.35000       -0.0000     -0.000001      0.000000 
     10.40000       -0.0000     -0.000001      0.000000 
     10.45000       -0.0000     -0.000001      0.000000 
     10.50000        0.0000      0.000000      0.000000 
     10.55000        0.0000      0.000001      0.000000 
     10.60000        0.0000      0.000003      0.000000 
     10.65000        0.0000      0.000005      0.000000 
     10.70000        0.0000      0.000008      0.000000 
     10.75000        0.0000      0.000013      0.000000 
     10.80000        0.0000      0.000018      0.000000 
     10.85000        0.0000      0.000026      0.000000 
     10.90000        0.0000      0.000035      0.000000 
     10.95000        0.0000      0.000048      0.000000 
     11.00000        0.0000      0.000064      0.000000 
     11.05000        0.0000      0.000085      0.000000 
     11.10000        0.0000      0.000111      0.000000 
     11.15000        0.0000      0.000144      0.000000 
     11.20000        0.0000      0.000186      0.000000 
     11.25000        0.0000      0.000238      0.000000 
     11.30000        0.0000      0.000303      0.000000 
     11.35000        0.0000      0.000384      0.000000 
     11.40000        0.0000      0.000484      0.000000 
     11.45000        0.0001      0.000608      0.000000 
     11.50000        0.0001      0.000761      0.000000 
     11.55000        0.0001      0.000948      0.000000 
     11.60000        0.0001      0.001177      0.000000 
     11.65000        0.0001      0.001457      0.000000 
     11.70000        0.0002      0.001798      0.000000 
     11.75000        0.0002      0.002214      0.000000 
     11.80000        0.0003      0.002721      0.000000 
     11.85000        0.0003      0.003337      0.000000 
     11.90000        0.0004      0.004086      0.000000 
     11.95000        0.0005      0.004998      0.000000 
     12.00000        0.0006      0.006108      0.000000 
     12.05000        0.0007      0.007461      0.000000 
     12.10000        0.0009      0.009114      0.000000 
     12.15000        0.0011      0.011136      0.000000 
     12.20000        0.0013      0.013619      0.000000 
     12.25000        0.0016      0.016676      0.000000 
     12.30000        0.0020      0.020453      0.000000 
     12.35000        0.0024      0.025139      0.000000 
     12.40000        0.0030      0.030973      0.000000 
     12.45000        0.0037      0.038253      0.000000 
     12.50000        0.0046      0.047350      0.000000 
     12.55000        0.0057      0.058699      0.000000 
     12.60000        0.0071      0.072777      0.000000 
     12.65000        0.0088      0.090027      0.000000 
     12.70000        0.0109      0.110720      0.000000 
     12.75000        0.0133      0.134718      0.000000 
     12.80000        0.0160      0.161201      0.000000 
     12.85000        0.0188      0.188457      0.000000 
     12.90000        0.0214      0.213956      0.000000 
     12.95000        0.0234      0.234710      0.000000 
     13.00000        0.0248      0.248228      0.000000 
     13.05000        0.0253      0.254030      0.000000 
     13.10000        0.0251      0.253118      0.000000 
     13.15000        0.0245      0.246766      0.000000 
     13.20000        0.0235      0.236865      0.000000 
     13.25000        0.0224      0.225192      0.000000 
     13.30000        0.0213      0.213093      0.000000 
     13.35000        0.0202      0.201355      0.000000 
     13.40000        0.0192      0.190295      0.000000 
     13.45000        0.0183      0.179930      0.000000 
     13.50000        0.0174      0.170127      0.000000 
     13.55000        0.0165      0.160722      0.000000 
     13.60000        0.0157      0.151571      0.000000 
     13.65000        0.0149      0.142575      0.000000 
     13.70000        0.0141      0.133674      0.000000 
     13.75000        0.0133      0.124840      0.000000 
     13.80000        0.0125      0.116061      0.000000 
     13.85000        0.0118      0.107335      0.000000 
     13.90000        0.0110      0.098665      0.000000 
     13.95000        0.0102      0.090054      0.000000 
     14.00000        0.0095      0.081503      0.000000 
     14.05000        0.0087      0.073012      0.000000 
     14.10000        0.0079      0.064582      0.000000 
     14.15000        0.0072      0.056211      0.000000 
     14.20000        0.0064      0.047899      0.000000 
     14.25000        0.0057      0.039644      0.000000 
     14.30000        0.0050      0.031446      0.000000 
     14.35000        0.0043      0.023306      0.000000 
     14.40000        0.0035      0.015226      0.000000 
     14.45000        0.0028      0.007208      0.000000 
     14.50000        0.0021     -0.000742      0.000000 
     14.55000        0.0014     -0.008621      0.000000 
     14.60000        0.0007     -0.016420      0.000000 
     14.65000        0.0001     -0.024131      0.000000 
     14.70000       -0.0006     -0.031736      0.000000 
     14.75000       -0.0013     -0.039205      0.000000 
     14.80000       -0.0019     -0.046484      0.000000 
     14.85000       -0.0025     -0.053449      0.000000 
     14.90000       -0.0031     -0.059868      0.000000 
     14.95000       -0.0035     -0.065238      0.000000 
     15.00000       -0.0037     -0.068395      0.000000 
     15.05000       -0.0035     -0.066834      0.000000 
     15.10000       -0.0021     -0.054763      0.000000 
     15.15000        0.0019     -0.019411      0.000000 
     15.20000        0.0121      0.061101      0.000000 
     15.25000        0.0293      0.217147      0.000000 
     15.30000        0.0476      0.408106      0.000000 
     15.35000        0.0599      0.532052      0.000000 
     15.40000        0.0596      0.553039      0.000000 
     15.45000        0.0503      0.487971      0.000000 
     15.50000        0.0372      0.376557      0.000000 
     15.55000        0.0257      0.264654      0.000000 
     15.60000        0.0176      0.176687      0.000000 
     15.65000        0.0125      0.116869      0.000000 
     15.70000        0.0095      0.079440      0.000000 
     15.75000        0.0077      0.056237      0.000000 
     15.80000        0.0065      0.041115      0.000000 
     15.85000        0.0057      0.030274      0.000000 
     15.90000        0.0049      0.021626      0.000000 
     15.95000        0.0043      0.014084      0.000000 
     16.00000        0.0036      0.007087      0.000000 
     16.05000        0.0030      0.000336      0.000000 
     16.10000        0.0024     -0.006315      0.000000 
     16.15000        0.0018     -0.012996      0.000000 
     16.20000        0.0012     -0.019741      0.000000 
     16.25000        0.0006     -0.026576      0.000000 
     16.30000       -0.0000     -0.033514      0.000000 
     16.35000       -0.0006     -0.040561      0.000000 
     16.40000       -0.0012     -0.047713      0.000000 
     16.45000       -0.0018     -0.054953      0.000000 
     16.50000       -0.0025     -0.062243      0.000000 
     16.55000       -0.0031     -0.069527      0.000000 
     16.60000       -0.0037     -0.076727      0.000000 
     16.65000       -0.0043     -0.083710      0.000000 
     16.70000       -0.0049     -0.090241      0.000000 
     16.75000       -0.0054     -0.095788      0.000000 
     16.80000       -0.0056     -0.099050      0.000000 
     16.85000       -0.0052     -0.096833      0.000000 
     16.90000       -0.0035     -0.082184      0.000000 
     16.95000        0.0015     -0.038164      0.000000 
     17.00000        0.0113      0.058956      0.000000 
     17.05000        0.0233      0.216283      0.000000 
     17.10000        0.0339      0.341079      0.000000 
     17.15000        0.0400      0.389106      0.000000 
     17.20000        0.0410      0.388756      0.000000 
     17.25000        0.0391      0.371706      0.000000 
     17.30000        0.0358      0.340421      0.000000 
     17.35000        0.0319      0.303024      0.000000 
     17.40000        0.0280      0.263762      0.000000 
     17.45000        0.0245      0.227305      0.000000 
     17.50000        0.0214      0.194646      0.000000 
     17.55000        0.0188      0.166268      0.000000 
     17.60000        0.0165      0.141369      0.000000 
     17.65000        0.0145      0.119171      0.000000 
     17.70000        0.0127      0.098930      0.000000 
     17.75000        0.0110      0.080070      0.000000 
     17.80000        0.0094      0.062198      0.000000 
     17.85000        0.0078      0.045056      0.000000 
     17.90000        0.0064      0.028495      0.000000 
     17.95000        0.0050      0.012431      0.000000 
     18.00000        0.0036     -0.003166      0.000000 
     18.05000        0.0023     -0.018298      0.000000 
     18.10000        0.0011     -0.032978      0.000000 
     18.15000       -0.0002     -0.047211      0.000000 
     18.20000       -0.0013     -0.061031      0.000000 
     18.25000       -0.0025     -0.074484      0.000000 
     18.30000       -0.0036     -0.087616      0.000000 
     18.35000       -0.0047     -0.100459      0.000000 
     18.40000       -0.0058     -0.113026      0.000000 
     18.45000       -0.0068     -0.125318      0.000000 
     18.50000       -0.0078     -0.137329      0.000000 
     18.55000       -0.0088     -0.149059      0.000000 
     18.60000       -0.0097     -0.160520      0.000000 
     18.65000       -0.0106     -0.171730      0.000000 
     18.70000       -0.0115     -0.182705      0.000000 
     18.75000       -0.0124     -0.193459      0.000000 
     18.80000       -0.0132     -0.203993      0.000000 
     18.85000       -0.0140     -0.214301      0.000000 
     18.90000       -0.0148     -0.224370      0.000000 
     18.95000       -0.0156     -0.234188      0.000000 
     19.00000       -0.0163     -0.243746      0.000000 
     19.05000       -0.0171     -0.253044      0.000000 
     19.10000       -0.0178     -0.262091      0.000000 
     19.15000       -0.0185     -0.270904      0.000000 
     19.20000       -0.0192     -0.279508      0.000000 
     19.25000       -0.0198     -0.287930      0.000000 
     19.30000       -0.0205     -0.296191      0.000000 
     19.35000       -0.0211     -0.304291      0.000000 
     19.40000       -0.0217     -0.312185      0.000000 
     19.45000       -0.0223     -0.319708      0.000000 
